interventionType,timestamp,resolution,interventionDuration,isReIntervention,timezone,app
breathingExercise,1751916276.2597709,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751918820.5299501,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751922000.137291,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751923127.534642,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751924684.6072211,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751924703.468134,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751932279.4850368,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751958035.8482308,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751961475.071547,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751964690.753206,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751967919.9583092,dismissedAppOpening,6.0,False,Europe/London,instagram
breathingExercise,1751967933.926904,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751974194.945576,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751976748.700875,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751977328.756089,openedApp,6.0,False,Europe/London,instagram
breathingExercise,1751978732.2235699,openedApp,6.0,False,Europe/London,instagram
,1751979031.507145,closedApp,,False,America/New_York,youtube
breathingExercise,1752013410.618723,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752020172.2145472,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752022296.222104,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1752023577.3631392,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752060512.7400389,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752061296.1519709,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1752061311.287585,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752062338.745537,dismissedAppOpening,6.0,False,America/New_York,instagram
breathingExercise,1752069616.570508,dismissedAppOpening,6.0,False,America/New_York,instagram
,1752066851.712141,closedApp,,False,America/New_York,youtube
,1752067855.27478,closedApp,,False,America/New_York,youtube
breathingExercise,1752069636.574568,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752072609.5570421,dismissedAppOpening,6.0,False,America/New_York,instagram
,1752074211.135556,closedApp,,False,America/New_York,youtube
,1752075192.552497,closedApp,,False,America/New_York,youtube
,1752075194.10601,closedApp,,False,America/New_York,youtube
breathingExercise,1752078381.577359,openedApp,6.0,False,America/New_York,instagram
breathingExercise,1752081757.8018231,openedApp,6.0,False,America/New_York,instagram
