timezone,resolution,interventionDuration,interventionType,timestamp,timeIntervalUntilReIntervention,isReIntervention,purpose,app
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753214418.799761,840.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753214971.618112,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753215018.285537,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753248702.418912,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753248864.925592,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753248904.177315,720.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753249329.571821,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753249492.013431,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753250803.090602,420.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753251581.591171,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753252018.796328,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753252202.453354,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753252308.748641,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753252725.306678,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753253508.037812,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753254224.190901,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753254637.150814,300.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753254779.6843848,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753254965.123028,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753255210.836773,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753255674.62889,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753255752.5188189,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753255912.074712,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753255970.732902,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753256189.1132212,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753256250.9620872,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753258129.95661,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753262410.6259089,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753262451.115479,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753268524.6119971,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753268717.6713681,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753268756.9124398,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753269179.049765,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753283924.8850698,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753284205.030462,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753291327.1044378,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753291846.953552,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753292041.221153,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753292139.676875,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753292237.2827358,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753292543.787638,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753293065.5754352,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753293306.8535619,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753294033.151258,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753294548.6015701,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753295131.914284,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753295247.0912971,660.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753295651.993005,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753297812.579148,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753298193.92058,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753327868.606267,420.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753327889.290523,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753327893.059445,360.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753328053.8790898,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753328056.917962,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753333141.153929,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753333735.857397,480.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753342049.358439,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753344585.7471871,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753344822.972626,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753347608.083338,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753347680.3060641,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753347720.4754782,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753347814.168695,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753348018.3339639,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753351919.179514,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753353827.7732248,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753354623.041944,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753354763.788343,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753354927.93559,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753360301.816472,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753360773.04669,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753361500.791646,120.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753361873.814944,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753379478.908102,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753379672.120853,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753379756.07718,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753379883.069481,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753380133.371208,780.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753380708.4708428,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753380998.7793422,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753381184.6688309,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753381559.017154,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753381770.61426,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753383509.0435271,420.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753383942.9332871,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753384318.770175,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753413347.1657748,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753414234.4685879,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753414663.881465,60.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753414749.7467542,600.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753414999.462566,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753420285.136889,,False,,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1753420302.849608,540.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753420456.3619962,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753420513.9743571,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753422394.011076,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753422546.873703,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753422681.823988,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753423907.462173,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753429270.21838,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753434093.23188,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753434136.282528,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753434178.607078,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753434736.4770498,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753435149.865159,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753435299.456182,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753435418.0531778,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753435462.99158,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753437128.7464042,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753440616.604797,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753441178.6921492,540.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753441769.478663,600.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753442054.946334,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753442614.6796641,600.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753443399.038834,240.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753443666.7939348,900.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753443810.878449,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753450926.5658,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753450931.319854,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753451236.085432,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753451310.8962579,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753451314.728613,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753452944.338274,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753452960.414751,300.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753453196.333867,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753453422.844876,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753453480.479062,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753453533.595438,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753454272.374655,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753454383.989059,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753454873.799859,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753454972.7182178,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753455133.040271,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753455317.09634,840.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753455441.3356419,840.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753455584.4761639,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753455952.14298,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753457994.22372,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753458300.906405,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753459820.504393,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753460519.459831,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753460809.172687,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753460845.641607,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753461601.662928,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753461985.116023,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753462357.6351871,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753462433.7241259,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753462650.458931,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753462899.524656,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753463732.923997,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753463904.917438,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753464214.170089,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753465287.628621,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753465370.76609,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753465741.920975,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753465760.039338,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753466131.0440989,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753466789.065281,780.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753466962.991198,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753467376.868521,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753467858.0274801,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753468266.773796,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753468682.2673779,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753468869.5141501,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753469374.783513,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753469514.3013148,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753469909.396414,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753469998.136838,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753470363.42854,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753473432.369868,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753474038.5376859,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753474590.890854,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753476266.7651582,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753477996.525217,660.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753478061.093116,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753478261.039466,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753478307.459193,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753500706.998173,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753500870.669054,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753501096.745096,840.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753501286.9296498,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753502940.301773,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503116.063246,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503133.1575398,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503360.561479,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503448.0597548,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503504.750696,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503705.258692,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753503864.061644,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753504074.267163,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753504177.312554,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753504278.714178,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753504336.593754,900.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1753504504.8998299,900.0,False,Ablenkung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753504773.264027,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753504828.140194,660.0,False,Ablenkung,tikTok
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753505437.838543,,False,,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1753505578.808038,900.0,False,Unterhaltung,tikTok
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753506002.950475,,False,,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753508019.453146,600.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753508420.398594,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753508854.3144379,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753508966.188731,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753509127.3902102,,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753509150.489538,,False,Ablenkung,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753509300.528089,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753510509.568135,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753510524.137134,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753510920.3172379,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753510925.160308,,False,,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753511563.911985,900.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1753513035.2925901,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753515219.5801048,,False,Unterhaltung,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753515398.571933,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753515512.8716521,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753515824.7353091,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753524567.82581,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753524618.268296,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753531276.288475,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753537265.536829,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753539273.3479729,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753539885.5742512,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753541125.522116,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753541837.70814,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753542364.9976768,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753542400.548552,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753542516.8238401,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753542702.268779,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753543025.502143,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753543050.520689,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753543086.23999,360.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753544525.82822,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753548518.369318,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753548543.338582,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753550093.5136728,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753550580.328865,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753550630.532546,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753550793.593221,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753556695.815709,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753556798.5038018,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753601518.808762,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753601619.1549149,720.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753601830.781508,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753605800.308399,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753605804.137491,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753608528.579659,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753608677.295034,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753608795.172781,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753610647.300888,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753619508.886997,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753619921.944412,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753620587.834574,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753620731.1562638,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753620795.026132,180.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753620925.9499722,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753621012.813401,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753621173.507303,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753621400.739326,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753627693.052645,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753630874.719552,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753630986.000949,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753631133.531342,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753631952.394139,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753632283.416957,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753632611.511142,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753633038.299397,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753633091.12779,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753635099.4787931,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753636270.334886,,False,,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753639140.7646441,900.0,False,Unterhaltung,tikTok
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753640579.6911569,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753640583.561296,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753640938.676877,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753641093.595961,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753641120.9772558,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753642279.180698,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753642891.382828,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753644059.5774941,840.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753644696.875054,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753645621.0194979,840.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753646126.196724,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753646273.0437288,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753646785.818886,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753646981.9670172,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753648645.642997,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753648923.994698,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753649290.269645,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753649701.247143,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753650555.2616138,300.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753672582.4958591,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753688499.1526508,600.0,False,Ablenkung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753690380.6044168,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753690464.902674,,False,Unterhaltung,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753690668.879266,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753692637.5051641,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753701311.673569,900.0,False,,jodel
