app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,askForTimeLimit,False,6.0,openedApp,1753944377.618608,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753944619.5515041,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753944842.0247831,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753945060.058773,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753945297.260795,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753946026.113884,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753946359.6289558,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753946449.6525168,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753946507.410163,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753946811.818396,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753946847.8257499,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753947159.089581,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753947312.29943,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753947615.941671,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753947796.2895699,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1753948425.5165381,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753949459.012301,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753949918.3089929,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753951353.471379,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753952042.332619,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753953505.285438,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753954303.622668,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753960549.349901,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753962820.3386269,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753964454.504133,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753964853.352123,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753965174.124988,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1753965309.0925112,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753967150.0684628,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753967672.528713,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1753968945.798538,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1753970810.752495,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1753971284.202495,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753971612.096788,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753971919.824713,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753972000.1100101,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753972994.2048988,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753973246.332067,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1753973382.940936,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753973693.620038,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753975798.4568481,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753976883.632976,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753977695.7313108,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753978222.043704,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753978691.314972,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753979804.4119802,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753980276.677196,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753980822.6917238,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753981587.2816439,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753982011.0429401,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753982833.397077,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753983074.723958,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753983099.245712,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753983339.436922,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753983839.049882,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753983968.4019752,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984081.20709,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984497.4574041,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984544.5493999,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984576.505612,Europe/Budapest,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984616.4483008,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984691.7778149,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753984995.325047,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753985582.771941,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753985846.3882232,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753985968.1812239,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753986491.687992,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1753986725.2708778,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753986885.444377,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753987070.6216722,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753987126.583379,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1753987337.325683,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1753987429.540734,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753987972.507382,Europe/Budapest,420.0
instagram,askForTimeLimit,False,6.0,openedApp,1753988063.9987059,Europe/Budapest,1680.0
instagram,askForTimeLimit,False,6.0,openedApp,1753988334.036261,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1753988896.285235,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753989465.422118,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1753989557.048208,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753989795.252177,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753989970.524599,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753990361.4965081,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753990473.1137161,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753990508.8556151,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753990644.1401138,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753991000.7496672,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753991139.672618,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753992021.703689,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1753992651.695447,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1753993298.354134,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753993479.392925,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753994840.402633,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753995367.673351,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753995736.0298572,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753996102.680804,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753996452.80652,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1753996527.211434,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1753996675.294808,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753996859.3345819,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753996863.489578,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1753997138.579632,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753997910.430372,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753998054.073211,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753998205.9851851,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1753998839.982957,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753999429.5533671,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753999728.6412601,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754020590.42866,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754022701.727384,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754024557.875449,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754024718.694981,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754026556.672659,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754027055.073139,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754027273.5870218,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754027932.630175,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754028309.925177,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754028396.501814,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754028489.133537,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754028524.735204,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754029308.1559029,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754029556.9014559,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754029810.5856109,Europe/Budapest,1560.0
instagram,breathingExercise,True,6.0,openedApp,1754031394.092763,Europe/Budapest,1680.0
instagram,askForTimeLimit,False,6.0,openedApp,1754031940.7354732,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032134.11545,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032320.215733,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032504.498575,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032668.164733,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032721.550249,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032741.9918199,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032791.5677319,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032805.932944,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754032980.857489,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754033228.066626,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754033324.551148,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754033344.5067039,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754033943.296815,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754034185.6917129,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754034329.099458,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754035084.4137568,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754035200.937307,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754036536.1520429,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754037076.626622,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754037164.3596501,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754037554.271518,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754037726.544825,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754039285.16642,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754039946.015352,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754040106.3250241,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754040754.358854,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754041744.46246,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754041962.946144,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754042529.7360969,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754042671.768063,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754043199.8463202,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754043722.586909,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754044035.515182,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754044948.904523,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754045845.849154,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754047208.639734,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754047825.598576,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754047988.7703428,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754048723.3716369,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754049251.262886,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754049840.898532,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754050364.8411012,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754050603.3400002,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754050713.847978,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754050791.2959151,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754050945.394223,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754051576.245839,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754051638.490128,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754051817.201076,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754052679.222529,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754053335.451895,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754053785.485059,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754054278.808697,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754054892.9033961,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754055308.001709,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754055345.832056,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754055378.045754,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754055728.994921,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754055752.728576,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754055757.8444118,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754056498.753284,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754056608.0462232,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754056812.491115,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754057012.317774,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754057319.002746,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754057638.019094,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754058651.085623,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754058698.291594,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754058991.512475,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754059100.058485,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754059607.149498,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754060239.8000798,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754060528.517374,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754060755.481038,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754061526.4982738,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754061924.927785,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754062615.1163101,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754063073.722131,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754063214.469374,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754063872.089552,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754064119.4577432,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754064134.444135,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754064185.088223,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754065155.334453,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754065667.447196,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754065691.4179978,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754065907.24535,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754066300.618269,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754066457.7014132,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754066913.84761,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754067018.0250912,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754067029.844527,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754067042.004857,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754067285.987037,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754067327.3224401,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754067560.291109,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754067963.35619,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754068535.5931659,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754069243.698021,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754069812.0522141,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754070664.046962,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754070951.1643062,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754070988.929967,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754071405.0169868,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754071480.497464,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754071619.324954,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754071907.806185,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754072371.787142,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754072575.124984,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754072781.0192618,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073015.07602,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073092.378413,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073116.503499,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073150.39745,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073198.7588692,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754073557.825391,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1754074684.017015,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754074802.453521,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1754074836.505035,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754074882.844102,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754075030.6940498,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754075374.35466,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754075505.076552,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754075967.648927,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754076117.81151,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754076223.829803,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754076359.6358,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754076696.182496,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754076943.953515,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754076964.2029262,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754077059.0280352,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754077251.3327842,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754077279.804994,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754077636.806975,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754077707.999712,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754077859.26734,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754078079.319335,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754078775.339138,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754078844.083957,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754079653.891726,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754080243.741434,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754082071.56559,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754088381.550801,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754094223.712769,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754094310.22016,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754105416.545082,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754109133.341446,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754109185.31791,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754111325.7941551,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754113754.682328,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754114132.89475,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1754114821.256576,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754114920.158218,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754115306.4866,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754115406.348311,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754115502.679473,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754116010.2177649,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754116576.008081,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754117077.685322,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754117643.381489,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754118139.527972,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754118500.417454,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754118762.255498,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754119437.62787,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754119699.105128,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754120408.66065,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754120735.375346,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754120898.704206,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754121036.7830539,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754121512.617166,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754122232.795477,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754122295.858845,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754122940.552974,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754123551.212933,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754124244.719921,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1754125129.919656,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754125459.069267,Europe/Budapest,1260.0
