interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1752497643.025774,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752497926.9780312,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752498744.797538,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752498919.17015,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752499920.01529,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752500195.294845,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752500614.476824,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752501306.666079,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752501676.117323,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752502339.975601,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752502384.916747,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752504364.006489,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752505806.144998,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752507575.493057,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752507599.5485969,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752507602.5949988,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752512572.386105,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752513048.526027,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752513593.609601,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752513850.7970052,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752514283.28269,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752514306.760916,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752514905.8635979,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752515990.3096662,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752517157.3482409,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752518003.806388,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752518018.9657521,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752518810.0327392,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752519321.119957,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752520106.863498,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752520135.418809,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752520231.0257812,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752520632.863892,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752520834.505814,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752520915.640424,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752523322.050776,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752525192.4783602,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752526338.500092,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752528509.765729,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752528566.849251,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752529238.502756,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752529285.412321,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752529389.539036,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752529790.644268,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752531262.773848,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752532442.226431,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752532483.386363,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752532485.768992,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752533312.2439852,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752534302.9926,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752534410.690222,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752534415.391993,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752534448.8721728,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752534473.6418118,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752535526.6231341,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752536678.7700791,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752536793.918522,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752537132.359919,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752552465.2258692,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752552515.376848,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752552896.095014,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752553268.108951,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752553484.288859,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752554015.355132,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752554031.827847,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752554366.782304,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752555930.308156,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752556597.659943,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752556659.632856,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752557691.468333,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752558715.2279139,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752559566.176804,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752559844.8663712,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752577095.473332,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752577113.574843,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752577263.042331,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752577603.42026,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752577913.46805,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752577936.86789,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752578633.350591,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752578682.813767,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752579499.853324,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752581456.500345,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752581723.661166,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752581775.718025,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752582857.711556,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752583761.316071,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752584961.695504,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752585484.343142,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752587411.2514381,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752589393.7739139,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752608237.360172,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752609195.572268,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752609818.727796,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752609978.129146,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752610955.855427,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752611579.17729,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752612328.889607,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752613182.0197082,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752613493.8772612,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752613723.7745361,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752615306.020489,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752615321.368629,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752615351.264178,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752615416.905449,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752615854.04547,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752616053.793118,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752616526.500019,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752617911.525733,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752619242.091177,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752630721.967516,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752631688.672639,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752631767.552685,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752632030.232737,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752632123.947653,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752632464.4613972,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752632607.132427,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752633117.806734,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752633605.354951,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752635342.092411,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752636259.3858109,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752637869.582079,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752639417.0374851,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752639447.320272,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752639835.373434,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752640088.894888,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752640485.937944,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752641330.624129,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752641658.89624,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752666816.1221929,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752667130.953783,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752667352.5957441,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752671443.014003,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752671986.078013,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752672070.9313998,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752674287.8144479,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752674648.011313,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752675605.012075,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752676249.2705069,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752677067.614654,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752677864.9812489,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752677973.913965,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752678101.018501,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752678695.396199,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752678789.779701,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752679060.775126,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752679710.001051,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752681649.3606691,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752681681.405407,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752681711.7923322,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752682126.834906,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752682161.921118,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752682217.819916,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752683213.011777,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752684737.155966,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752685528.261467,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752685995.725049,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752686513.01196,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752686648.2253451,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752687896.21067,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752688116.242332,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752688815.590303,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752689201.473799,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752690968.909267,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752692114.207234,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752692164.734407,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752694800.513371,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752695002.906536,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752696394.307749,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752698845.501286,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752699023.85112,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752699041.101944,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752700114.487571,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752700846.395234,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752701152.938991,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752702039.5073109,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752702199.2514648,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752702720.075741,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752706055.04046,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752707143.6974158,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752708529.017034,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752711682.007117,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752712016.105383,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752712053.4498758,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752713332.045327,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752713417.553913,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752713502.674531,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752714543.7614899,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752714719.649589,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752714815.7234402,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752715039.59943,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752715456.171418,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752717021.446722,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752717392.664763,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752718340.424707,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752719022.255043,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752719447.081265,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752719648.381084,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752719664.1194901,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752719939.3489552,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752720314.041347,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752720511.3892841,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752720694.5708961,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752721682.410795,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752722159.23314,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752722732.203649,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752723268.1251721,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752723346.678286,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752724414.372952,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752725123.568839,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752725387.2625961,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752725855.313531,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752756340.818651,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752756521.1909351,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752756562.563014,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752757320.649115,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752759538.434099,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752759755.9343538,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752760889.741881,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752761925.001041,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752763499.874135,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752763609.843848,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752763649.665981,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752763953.469599,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752764321.1325788,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752765128.913219,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752765159.421267,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752766420.931322,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752766909.549677,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752767797.69736,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752767924.211278,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752768109.89283,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752769718.2908459,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752769831.475734,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752770355.790473,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752770398.796253,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752770900.2235389,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752772274.201898,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752774138.4425669,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752775043.2812471,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752777307.0759358,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752778358.9637551,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752778963.7486491,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752779202.127084,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752780767.653677,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752781300.334688,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752782811.9933162,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752783256.009718,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752785335.718821,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752785525.698797,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752785903.816778,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752786781.922662,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752787239.031517,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752787763.4645638,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752789121.0951529,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752789184.540293,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752789320.124028,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752809119.571826,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752809640.729454,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752810722.4311662,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752811609.62039,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752811962.733883,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752812360.0460281,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752812373.788972,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752812988.5866032,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752813002.430954,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752813256.351054,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752813348.6914911,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752813963.91243,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752814133.890157,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752814341.770104,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752815067.9989429,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752815679.0252972,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752816402.432245,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752816420.027823,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752824654.6898031,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752838468.47328,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752838960.131178,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752839043.208228,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752839469.51615,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752839484.939754,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752839866.173769,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752840965.126965,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752841811.25443,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752841896.344332,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752844194.699286,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752844639.931586,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752845366.9180431,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752848675.1537251,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752849348.9442549,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752851126.079533,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752851719.6894732,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752853372.054236,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752853873.534236,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752854241.2824202,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752854256.692298,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752854787.076079,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752854996.888587,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752855330.123256,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752856027.077474,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752856089.480474,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752856213.296969,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752856809.370597,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752856830.700805,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752856895.04703,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752857218.677788,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752859896.070664,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752860060.269943,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752860103.814925,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752861908.169207,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752862074.046483,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752862728.8097,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752863426.221796,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752863444.1392531,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752863834.2716799,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752865442.372158,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752865565.2917671,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752865633.385684,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752865887.417201,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752866150.234383,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752866665.761831,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752866893.790937,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752866943.2134461,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752867352.8912601,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752867427.442984,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752868537.06059,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752868563.366664,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752869262.25688,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752871105.769301,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752871307.836316,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752871919.798367,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752872420.429456,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752872594.843415,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752873175.79918,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752874826.674386,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752874884.844722,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752874906.964789,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752875546.823916,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752875613.113563,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752875942.678886,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752877727.666665,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752880470.560674,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752880645.158461,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752880901.2466679,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752881479.568338,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752881864.4814382,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752882129.516923,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752882255.364694,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752882760.718759,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752883105.6542912,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752883493.0702329,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752884125.874819,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752884152.380681,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752884318.5087209,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752884579.491555,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752885456.694166,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752886551.58568,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752886775.189153,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752886838.807905,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752887581.4215832,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752887840.453681,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752890001.680904,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752890026.912397,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752891148.920353,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752891559.970021,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752891705.22822,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752892611.070397,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752893020.988383,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752893908.366286,openedApp,6.0,America/New_York,instagram,False
