isReIntervention,interventionType,app,resolution,timestamp,timezone,interventionDuration,purpose
False,breathingExercise,instagram,openedApp,1751505551.447674,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751506039.333712,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751507070.293092,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751507506.912521,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751507892.063342,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751508103.741699,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751508368.691153,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751509058.856018,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751509257.726678,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751509408.464179,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751509420.619134,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751510028.977855,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751510165.084733,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751511014.352168,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751512092.838012,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751512840.050233,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751513083.659463,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751513718.8317761,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751514215.404416,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751514299.494246,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751533911.4146519,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751534108.821303,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751534804.617875,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751543615.520938,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751545308.7246299,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751545773.02823,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751545783.864614,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751546901.656219,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751547320.545306,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751547479.0556378,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751548210.429601,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751548336.662211,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751549207.598907,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751549492.378789,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751549538.18315,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751552556.175816,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751553092.05614,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751554305.20746,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751554312.0805721,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751554331.280508,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751556112.3594542,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751559470.9996228,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751559888.578014,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751560777.4629369,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751561345.0870628,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751561374.596178,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751561391.630691,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751565342.452867,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751565371.559432,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751566235.597337,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751566985.034028,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751567990.477093,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751568016.0890489,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751570927.767744,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751571130.192889,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751571844.716899,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751571952.979465,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751571965.526181,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751572290.997308,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751572549.297792,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751573101.404553,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751573496.894483,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751573517.970968,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751573674.197262,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751574113.8430681,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751574223.785149,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751575601.3385382,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751575878.830669,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751575888.7447019,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751575973.078452,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751578928.52371,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751583419.2542338,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751583431.326386,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751584787.061911,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751585462.169056,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751585939.874282,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751586010.029114,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751586318.7904758,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751586477.549789,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751586484.267013,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751586529.4450889,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751587060.086773,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751587272.825167,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751587682.515104,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751589179.846291,America/Chicago,3.0,Check likes
False,breathingExercise,tikTok,openedApp,1751589455.646867,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751590949.659257,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751591171.2061749,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751592273.723188,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751592470.013089,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751592484.060395,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751592730.700488,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751594368.7092872,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751594558.720362,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751594842.443249,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751595413.689238,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751596394.9221292,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751596619.3420649,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751596828.6269,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751597414.446224,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751597838.65376,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751598039.5502849,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751601318.08621,America/Chicago,3.0,Respond 
False,breathingExercise,instagram,openedApp,1751601573.843617,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751637631.5006552,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751638983.981205,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751655314.802892,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751658862.397393,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751661717.449913,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751661726.8116221,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751661928.145687,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751669332.446415,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751670346.876143,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751675512.053364,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751678345.876616,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751678351.560672,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751678364.132134,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751679001.018196,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751679511.966309,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751679772.582848,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751680728.796043,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751681380.867344,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751681829.34495,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751682546.8779511,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751683099.605534,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751683848.509835,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751684220.411855,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751685566.714885,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751691423.327961,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751712399.93066,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751713180.7950048,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751713688.030702,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751713700.601313,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751716171.278502,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751723602.7298899,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751727785.578045,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751728306.1768641,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751736935.956568,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751737648.066105,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751751355.5097651,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751756925.787459,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751758696.955179,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751758953.3177629,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751761288.6757889,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751761555.916111,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751763115.496948,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751763380.99617,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751763384.923936,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751763404.294287,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751764296.046898,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751766153.905123,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751766753.959186,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751769076.140253,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751769292.999014,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751769560.7293,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751769900.422504,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751769917.461556,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751770036.300013,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751770124.430224,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751770503.13835,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751770842.9858332,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751773350.0730538,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751773975.9057431,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751798705.164917,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751800492.563045,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751803119.6307569,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751804736.522242,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751810003.6386042,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751810842.372972,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751818382.770694,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751818398.7356482,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751820657.630022,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751820918.514138,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751821117.3915591,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751821331.756484,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751821436.218641,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751821635.351893,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751821818.9235,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751821857.552878,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751822081.6343842,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751822114.28577,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751822231.317052,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751822302.3527231,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751822640.585563,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751822676.484303,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751823128.400381,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751823647.923101,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1751823720.280642,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751823793.7894769,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751827450.3166142,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751827486.5374951,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751831994.690467,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751832047.624583,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751832295.829798,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751832303.519926,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751838151.328823,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751838599.5765738,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751839886.158354,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751840242.562179,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751840442.559336,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751841190.409192,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751843458.727117,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751843470.900841,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751847351.861362,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751847775.205621,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751848972.7631621,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751848981.614188,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751849551.8200111,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751850646.855475,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751850843.059163,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751851094.896727,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751852341.351273,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751852720.481111,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751852939.4721398,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751853807.107733,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751858128.9906259,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751858176.852961,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751858588.808587,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751860241.286082,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751869651.272084,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751876643.540468,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751883142.801673,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751883791.043011,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751885301.921113,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751886075.096539,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751888030.1625109,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751894895.709426,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751914132.850985,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751917533.9864368,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751924615.90822,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751925609.3794088,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751925748.858769,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751926659.643097,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751927934.322783,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751928821.523779,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751929148.601583,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751932799.1738591,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751933935.1470299,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751933979.3437948,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751934287.391244,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751934296.529824,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751935404.87003,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751935736.402367,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751935748.8919392,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751935772.1819801,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751936007.884758,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751936067.079381,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751936460.312377,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751936720.97508,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751937825.8519258,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751938061.736207,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751938334.1549668,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,openedApp,1751938474.589963,America/Chicago,3.0,Relax
False,breathingExercise,tikTok,dismissedAppOpening,1751938754.181871,America/Chicago,3.0,
False,breathingExercise,tikTok,dismissedAppOpening,1751938782.933897,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1751938823.799255,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751939125.081701,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751941705.927978,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751942065.456933,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751943105.301723,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751974339.919575,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751975856.087801,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751983107.347995,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751983304.947002,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1751985225.9708471,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751985275.819098,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1751985518.9011369,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1751986906.8001919,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1751986993.059926,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751987465.362049,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751987632.738595,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751988419.6687698,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751988638.915874,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1751989566.2515469,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751989973.136698,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751991023.464932,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751992752.184413,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1751997362.255791,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751997468.325582,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751997621.415597,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1751997907.369559,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1751997940.236558,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752001685.852271,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752002923.7522779,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752004801.7760348,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1752005251.081666,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752005607.67519,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752005762.713832,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752008510.428009,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752008544.12601,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752009035.8492231,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752009073.286504,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752009360.952876,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752009609.3082762,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752009674.424487,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752010577.254727,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752010932.26082,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752012572.0260391,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1752012609.58353,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752012993.4205089,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752014625.8108668,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752016964.193845,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752017383.455751,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752017450.2236319,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752017508.672062,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752017521.784483,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752017946.083699,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752019494.257302,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752019738.477947,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752020205.318136,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1752021087.782981,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752021898.196723,America/Chicago,3.0,
False,breathingExercise,tikTok,openedApp,1752021968.095376,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752024534.936753,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752024551.020576,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752024922.681497,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752025269.2179852,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752025973.6464071,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752026528.789762,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752026902.2448602,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752027197.29066,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752027554.267479,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752028342.948065,America/Chicago,3.0,Entertainment
