timestamp,app,resolution,isReIntervention,interventionDuration,interventionType,timezone,purpose
1753601879.167872,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602000.491694,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602002.051103,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602427.927849,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602430.341394,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602435.5215302,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602834.510016,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753602902.9803839,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753602932.575362,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753602958.825352,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603094.839618,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603339.024509,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603347.921856,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753603378.2284021,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603568.224961,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753603594.934917,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603657.986812,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603716.645885,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753603867.435466,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753605183.212069,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753605239.2741609,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753605323.041585,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753605643.241776,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606119.998375,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606260.2747312,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753606305.432271,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753606372.8931851,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606375.030576,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606445.694264,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606514.7328038,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606596.69558,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606874.7324572,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753606878.147161,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607023.224695,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607199.018775,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753607287.231797,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607381.8105202,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607483.575597,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607695.882215,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753607824.697948,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608156.8951359,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608159.207059,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608358.245359,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608531.0669851,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608770.658396,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753608772.2448878,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609383.375883,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609385.419292,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609394.583236,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753609507.035027,instagram,openedApp,False,3.0,breathingExercise,Europe/Brussels,Bored
1753609629.166562,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609630.841704,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609710.6885262,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609712.3625178,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753609714.51725,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Brussels,
1753619409.884759,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753619419.469228,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753619428.6413112,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753623883.656186,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753623941.748697,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753624453.439579,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753624612.9377198,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753624673.902842,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753624690.875577,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753624920.887138,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753625566.794409,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753625759.114763,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753626031.275873,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753626495.136516,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753626498.159593,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753626785.9815059,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753628214.568211,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753628237.738802,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753628838.291915,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753628912.573178,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753628950.511753,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753628990.932482,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629020.8253,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629025.2998009,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629073.218277,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753629208.027163,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Post something
1753629228.811987,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629313.17694,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629331.574506,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629447.727608,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753629717.540376,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753629895.260144,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753630010.815875,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630113.27598,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630115.7317119,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630384.616997,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630530.12351,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630557.937011,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630594.2949228,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630605.519796,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753630645.660394,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630768.4499722,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753630844.2971969,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630861.066973,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753630915.1479259,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753630987.581571,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753631090.9981909,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753631245.724914,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753631661.967783,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632244.60197,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632448.910623,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753632510.428904,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632705.5240002,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632709.130132,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632849.681054,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753632923.09673,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753633045.960985,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753634542.715446,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753634551.92152,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753634697.394086,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753635979.103986,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753635981.881741,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753635991.353139,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753636447.575128,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753636450.800797,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753637320.988061,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753637323.9637752,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753637728.230591,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753637730.993473,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753638146.702362,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753640305.614394,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753640308.526428,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753640752.498734,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753640777.01517,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753640785.861532,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753641109.0292,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753641370.385716,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753643839.578874,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753644543.046674,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753644883.871568,tikTok,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753646061.508991,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753646085.739948,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753646447.211154,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753646714.972518,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753646894.430615,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753647121.351987,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753647549.472168,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753647740.621069,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753648021.991376,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753648428.6233969,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753649005.0224319,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753649644.759081,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753649677.2333689,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753682131.050891,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753682317.109443,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753682734.51301,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753683063.316001,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753683146.3806539,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753683436.450268,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753683439.4694772,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753683547.06536,tikTok,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753683820.07436,tikTok,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753683964.23578,tikTok,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753684527.60246,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753684530.24971,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753684538.547566,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753684538.586699,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753685063.011053,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753685107.421978,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753685652.43894,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753685654.488768,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753691409.863622,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753692434.484568,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753692924.738384,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753693108.905,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753693267.978373,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753693519.9320521,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753693618.556274,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753694737.070167,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753695900.9875178,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753697521.6791139,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753697864.857085,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753698496.139499,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753698797.086201,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753699081.63539,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753701797.4223862,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753702253.854591,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753702937.118829,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753703017.8926191,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703027.360045,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753703268.0185928,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703378.284017,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753703463.461345,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703493.4532862,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703520.740601,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703564.023195,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753703578.622617,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703592.770471,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753703634.510806,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753704111.148099,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753704438.654193,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753704440.809273,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753704445.780865,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753705385.547344,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753705529.010345,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753705533.040524,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753706343.8406749,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753709446.530576,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753710569.117172,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753710621.4577599,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753710714.7440429,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753712034.139254,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753712058.3571548,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753712073.723676,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753714201.253448,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753715581.003727,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753716236.454484,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753716245.1372728,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753716484.614003,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753716487.926859,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753716638.4635758,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753716649.8872452,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753716694.64166,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753717269.147198,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753717463.197465,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753717589.55513,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717594.653497,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717626.300684,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717628.907521,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717666.814374,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717724.853009,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717759.769668,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753717912.1753612,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753718120.433765,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753718253.5904288,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753718351.584547,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753718829.563468,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753718840.746797,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753719106.265959,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753719166.595798,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719170.90855,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719197.895958,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719220.248193,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719276.287339,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719279.265151,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719431.57849,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719518.705837,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719740.325525,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719896.048327,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753719907.761979,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753720331.445153,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753720586.825087,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753720609.210841,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753720754.960247,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753720758.223145,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753720875.4119911,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753721486.605157,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753721497.155283,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753721548.851873,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753721939.18484,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753722125.734369,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753722301.05588,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753722514.8073602,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753722594.729333,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753722781.4795809,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753723504.8169498,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753723572.626624,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753723746.147217,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753723792.700371,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753723972.5238318,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753724205.0154428,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753724709.178534,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753724828.8408499,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753724841.203327,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753724878.591681,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753725036.667561,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753725040.2271209,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753725042.465579,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753725204.080188,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753725209.6604471,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753726689.955112,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753727322.603539,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753727337.074904,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753727377.054133,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753727449.342596,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753727452.1674619,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753727585.046232,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753727605.290124,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753728499.1854138,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753728834.121968,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753729262.83183,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753729638.7139158,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753729872.2425241,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753730145.9730802,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753730163.469178,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753730490.141566,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753730643.565521,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753730838.770667,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753731031.279815,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753731143.2853699,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753731528.762601,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753731601.5032969,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753731744.958737,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753732368.405314,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1753732437.780353,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753732685.103714,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1753732877.301707,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
