isReIntervention,timestamp,interventionType,app,timezone,interventionDuration,resolution,purpose
False,1751905655.870347,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751906632.291905,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751907252.643522,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751907758.300344,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751908390.042128,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751908915.106094,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1751912063.820852,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751914012.313256,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Buscar info
False,1751914747.54581,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Buscar info
False,1751915464.999309,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1751915485.187245,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751917012.9033551,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751917889.875076,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1751919201.5285568,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751919443.8012729,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751919457.120959,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1751920312.633467,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751920321.922275,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751921711.251226,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751924581.795325,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751925203.4294848,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751926057.1862779,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1751926069.4507198,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Publicar algo
False,1751961629.61802,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751961632.541872,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751961637.8367329,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751961641.561253,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751961663.1778588,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751965090.771292,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751966801.051728,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751967890.1895208,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751967932.40914,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751969994.678914,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751970569.215101,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751970578.971039,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751971190.419361,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751971551.811432,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751971553.783082,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751971585.877842,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751973282.869995,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751973811.195884,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751973846.552302,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751974244.68641,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974252.350679,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974258.21495,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974266.044757,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974268.829596,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974275.272262,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751974290.132812,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751977918.930738,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751977924.234005,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751980120.155169,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Buscar info
False,1751983446.117426,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751983765.8207479,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751986716.004328,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751988562.519619,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751990319.83868,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1751990841.686754,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751990844.924443,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751990854.9288502,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751990909.681289,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751990981.431392,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751992481.503385,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751992613.447947,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751992617.9567761,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751995073.551835,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751996297.468083,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751997199.274025,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751997421.713612,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1751997431.8510141,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1751998585.84711,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752006450.633412,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752007060.701124,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752007071.272531,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752007090.266607,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752009111.287866,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752014603.534488,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752042635.7522268,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752043608.696702,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752045467.638422,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752047188.610022,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1752047200.7909288,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752047458.7675018,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752049068.856083,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752049082.825669,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752049316.1151052,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752049323.4918408,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752054001.596729,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752054671.560501,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752054681.4282532,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752057331.247538,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752060573.8427129,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752062648.03935,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752066563.417269,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752067136.4518518,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752067909.105695,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752069423.016784,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752077174.4617748,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752079173.354085,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752080018.677366,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Publicar algo
False,1752080490.4286962,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752080611.121643,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752080712.9206638,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752081009.8362188,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752081014.782829,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752083126.7729778,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752083186.429194,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752083188.901768,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752083276.274641,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752083380.342664,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752083383.8259668,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752083388.1175451,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752086205.755986,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752086263.6781301,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752086268.587462,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752087847.6801429,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752088018.889714,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752093814.380724,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752097588.0272279,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752097859.219821,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752102902.087483,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752103807.11688,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752105308.471192,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752129537.858892,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752131008.332209,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752131011.447624,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752131015.2570992,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752131018.2577682,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752131022.863391,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752132758.26327,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752133323.2117472,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752133942.328261,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752134030.389567,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752134109.300692,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752134242.861587,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752134270.896868,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752135123.0708141,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752135140.051729,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752135570.878196,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Publicar algo
False,1752140429.11826,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752140431.679414,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752141098.0288382,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752141100.2472792,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752141102.8783898,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752141111.975617,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752145306.168077,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752145641.663708,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752146190.5849261,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752146199.168865,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752147202.057582,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752147691.371642,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752147871.638514,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752147875.940991,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752147904.5000181,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752148646.91735,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752148656.358315,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752148783.835263,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752150963.8170571,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752150975.163377,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752153850.838242,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752153969.66181,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752154205.225109,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752154714.344439,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752154875.806313,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752155569.9565558,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752155668.678504,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752155751.1958451,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752156042.520852,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752156046.046813,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752156049.609081,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752157068.996626,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752158145.799354,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752158808.07901,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752162051.557774,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752162052.064342,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752162071.162243,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752162793.13569,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752163052.251978,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752163053.707072,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752163378.044884,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752163618.619473,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752167926.27278,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752167928.93187,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752168888.009593,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752170445.7175112,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752175038.221889,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752175113.584693,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
