timezone,app,interventionType,timestamp,interventionDuration,isReIntervention,resolution,timeIntervalUntilReIntervention
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749926862.919263,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749927232.8709311,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749926916.2556028,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749927099.241771,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749929767.603382,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749929878.479949,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749929814.911852,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749932005.318687,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749932212.8162088,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749932234.813918,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749932261.509238,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749948148.3389359,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749950310.766265,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749950337.6467829,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1749950464.373678,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749950605.767226,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749951863.8463311,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749952899.53161,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1749955067.5032601,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1749956016.519548,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749956068.570153,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749956087.011744,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749956091.86322,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749956095.702454,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1749956206.784545,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750000254.549226,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750000338.01775,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750005472.3039389,6.0,False,openedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750005553.144782,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750005590.3798661,6.0,False,openedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750009329.90312,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750009362.041918,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750009516.7367291,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750011506.147419,6.0,False,openedApp,180.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750011620.877479,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750021569.768513,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750021639.334643,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750021656.457561,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750021717.886364,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750021733.812536,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750021757.094523,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750026298.968116,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750026360.494687,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750026807.456592,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750028482.755756,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750029477.468497,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750033587.326223,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750033587.556479,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750033663.098438,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750033678.979941,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750043307.78399,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750043381.498816,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750043443.669466,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750043451.5926309,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750043495.548935,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750043517.513318,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750043818.406177,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750044872.318859,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750081656.152046,6.0,False,openedApp,60.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750081692.132751,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750082017.244422,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750082038.994501,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750082461.448273,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750082558.6033711,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750082580.487328,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750083135.313527,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750118774.261633,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750118813.820704,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750118845.93254,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750119611.462883,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750134302.133185,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750163915.1001601,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750163939.16286,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750165816.5801868,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750177439.73814,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750201006.445123,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750205248.734967,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750207832.018889,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750205281.8278909,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750205728.559859,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750206305.379478,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750208877.7652621,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750208952.6307092,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750209055.638194,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750209082.372639,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750209119.4496489,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750209389.348846,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750209439.7961211,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750209468.4941602,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750221222.599732,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750221226.558711,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750259092.957732,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750259777.937473,6.0,False,openedApp,120.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750284819.4997559,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750259815.540924,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750262389.054295,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750289359.146824,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750297359.337707,6.0,False,openedApp,180.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750305761.085671,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750306571.164918,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750306071.9734259,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750340403.7296638,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750340517.7774901,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750340590.963053,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750341121.631355,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750341429.2211971,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750343216.933508,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750343331.060565,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750343729.896995,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750345206.73226,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750345273.984268,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750345489.736784,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750346275.279644,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750345510.4909868,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750345529.742227,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750346332.78384,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750347846.7476149,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750349179.5994291,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750349203.889384,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750379818.5232759,6.0,False,openedApp,360.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750380331.2523599,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750382484.010638,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750382550.520262,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750380220.220049,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750380354.210818,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750380499.27698,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750381009.972355,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750382566.3485289,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750382596.847348,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750384058.5497952,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750422378.220351,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750422690.4151978,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750422753.3060741,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750422991.3076138,6.0,False,openedApp,600.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750423374.5614572,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750423315.450589,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750423728.9545588,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750426123.4100552,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750426295.2266521,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750426349.002955,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750426535.199528,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750426551.444926,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750426610.557262,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750426857.9520879,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750427337.2940311,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750427668.686664,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750427924.234524,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750427951.3184252,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750428420.435709,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750428133.507348,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750428176.207329,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750428549.796531,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750428804.11483,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750428822.99995,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750428966.6505651,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750429016.256695,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750430301.42269,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750430608.658174,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750430754.309284,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750430992.471838,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750436951.868871,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750460139.147335,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750460425.731601,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750462889.849784,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750463497.7488441,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750463539.817617,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750463014.547818,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750466884.3759398,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750475250.792798,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750466969.7017422,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750473027.857971,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750475294.890157,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750510241.736465,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750510351.440446,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750510413.819351,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750510936.489111,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750512328.930697,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750537721.799957,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750537767.556724,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750549589.252624,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750552382.470026,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750552602.493643,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750553406.18115,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750553608.7015429,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750554005.022194,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554075.216483,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554146.560615,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554181.401644,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554384.606072,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750554405.3604841,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554583.644003,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750554601.958431,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554755.626801,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554757.7119222,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750554845.9448671,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750554865.0571918,6.0,False,openedApp,360.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750555117.486572,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750558354.4374518,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750559850.92383,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750561858.604923,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750555040.909718,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750558369.490283,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750559903.934269,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750559914.966986,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750555253.737591,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750562604.1495662,6.0,False,openedApp,120.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750562631.800535,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750562795.907243,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750563102.475391,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750563121.176803,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750563324.126159,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750563473.661247,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750563610.261769,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750563786.7384949,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750563839.2431521,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750566432.34689,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750566491.3511,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750566503.782402,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750566872.0639138,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750599522.6147919,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750599724.011688,6.0,False,dismissedAppOpening,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750600059.051131,6.0,False,openedApp,240.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750600161.539164,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750600882.493269,6.0,False,openedApp,180.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750601073.480597,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750601937.014404,6.0,False,openedApp,180.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750602128.331901,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750602145.544714,6.0,False,openedApp,300.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750602447.214298,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750602465.9897552,6.0,False,openedApp,300.0
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,breathingExercise,1750602720.057802,6.0,False,openedApp,240.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750602925.5695171,6.0,False,dismissedAppOpening,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750602680.6280231,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750602704.427388,,False,closedApp,
America/New_York,5185A8A2-D581-4C12-8F4B-E013391B3C0C,,1750602852.7490048,,False,closedApp,
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,breathingExercise,1750602940.036603,6.0,False,openedApp,60.0
America/New_York,E952BBB0-E07E-42AE-853C-1B0DBE6B9941,,1750602956.2634048,,False,closedApp,
