app,timezone,timestamp,interventionDuration,interventionType,resolution,isReIntervention
instagram,Europe/Berlin,1751625571.891321,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751625623.3098922,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751626206.246424,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751626208.0419989,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751626209.794086,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751626688.280449,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751626701.5168529,6,breathingExercise,openedApp,False
instagram,Europe/Zurich,1751632475.341474,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751654785.383751,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751655287.51596,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751655499.577701,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751656381.945575,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751657025.0649362,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751657038.5581388,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751657155.190624,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751657228.5106912,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751657434.884361,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751657664.582539,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751658381.9565039,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751658402.1613069,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751660911.6908,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751660941.2793632,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751660943.029261,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751661718.9495358,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751662079.2737641,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751695401.327795,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751695414.512341,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751695656.110666,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751695805.225734,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751697205.930787,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751697237.148188,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751698085.829325,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751713381.4663181,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751713406.334908,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751719815.813311,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751720143.288234,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751724410.0455198,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751724412.389873,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751725728.714484,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751729751.077043,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751730014.305828,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751730316.409779,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751731339.8922691,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751732584.725721,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751740497.5533319,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751740760.384184,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751749972.497793,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751749986.097052,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751752972.709303,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751788785.776935,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751790102.960861,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751791480.1951652,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751791526.226684,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751791658.218184,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751797913.938326,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751797927.806584,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751798685.4481401,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751798770.075992,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751798783.487752,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751799368.772787,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751799372.712966,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751799591.924192,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751799663.042585,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751800576.703755,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751800578.544519,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751800581.143882,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751801390.925272,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751801442.707355,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751801464.138266,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751809270.602593,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751809284.6895971,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751812144.526161,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751812690.647469,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751814717.404331,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751818427.785434,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751818466.064723,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751819263.38292,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751819999.27592,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751820063.908498,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751820492.389462,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751821645.417492,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751821658.735475,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751821885.183494,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751822153.277134,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751822987.743262,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751824192.3298879,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751825010.868964,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751825055.760885,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751825273.9274921,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751828118.235544,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751828131.475544,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751832247.515826,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751832261.4864712,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751864963.1009068,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751865375.759098,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751875035.200941,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751876749.404499,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751876840.263526,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751877652.68696,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751878389.850758,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751878391.905427,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751878424.4574618,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751878454.687154,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751888685.178112,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751897252.6361961,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751898848.280546,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751898851.0265532,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751898864.864964,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751903254.935104,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751906848.0796099,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751907761.8542318,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751915083.226941,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751916170.342342,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751916183.3562732,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751917936.196704,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751917950.027217,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751960740.922838,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751960754.129126,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751961408.302767,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751962102.12782,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751962115.157048,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751963355.057291,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751963499.831094,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751964851.4631891,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751965288.449129,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751965301.951344,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751973229.4555259,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751973786.084847,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751973849.1829329,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751973862.659782,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751975500.48459,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751975514.273701,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751977156.8385758,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751977522.561368,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751977670.733731,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751978021.528995,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751978380.757656,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751978392.915308,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751981117.644768,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751981136.0331159,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751983905.886513,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751985571.220406,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751986369.1766381,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751986536.0555491,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751990843.779049,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751991688.944539,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751995003.5254102,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1751996096.1490989,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751996330.371244,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1751996349.565315,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752005772.326304,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752005786.0694962,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752038134.2027621,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752038975.2183661,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752046470.369659,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752046843.415522,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752060761.519809,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752060884.524335,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752060940.135354,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752061008.3905811,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752061715.8868608,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752068022.493939,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752069159.018683,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752069867.6168442,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752070310.943592,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752070328.794914,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752070829.573348,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752070960.672114,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071002.6099958,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752071189.2490668,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071204.9245172,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752071607.860858,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071711.0916228,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071713.650535,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071742.865392,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071745.120541,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752071759.353992,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752072320.885263,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752091055.497242,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752091074.166714,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752093032.136508,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752093585.125453,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752123875.736205,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752125726.223928,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752132976.421217,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752133059.4549088,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752133286.4341269,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752133300.6267781,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752144607.532058,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752144724.4948292,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752145469.657656,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752145487.642465,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752147917.932629,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752148180.426701,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752148194.445193,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752149956.9399529,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752150002.534071,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752151525.096422,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752152160.119084,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752152176.159502,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752153665.625004,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752156056.293813,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752156075.0911589,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752156928.623544,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752156939.150917,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752156953.028588,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752157425.7348108,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157684.890563,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157687.45275,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157693.9847631,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157708.5457048,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157712.6474152,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157718.322647,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157720.934184,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157723.21728,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752157727.257523,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752158154.4946551,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752163838.381578,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752163852.208984,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752165006.681526,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752167670.8851051,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752172606.891697,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752173269.075589,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752173647.798717,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752174584.016799,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752176323.896493,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752176337.954349,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752218206.434875,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752227831.107983,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752228943.1487699,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752231099.063003,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752231103.029387,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752231123.880921,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752231604.927165,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752231653.9673219,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752232847.7783952,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752232862.960235,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752239138.68906,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752239190.335624,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752240491.196804,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752242587.941465,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752242601.73025,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752243388.240443,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752243539.053021,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752244464.564499,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752244509.27092,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752244855.382333,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752245860.862792,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752253997.314866,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752254851.478312,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752255713.552202,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752255720.4078841,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752255722.859074,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752256538.758259,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752256584.400974,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752256598.515368,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752257503.243417,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752258229.792719,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752261222.242893,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752308131.048891,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752308683.978231,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752309559.317945,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752310769.496815,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752312515.1002212,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752312699.7615,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752316444.779649,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752316509.421311,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752318368.6951098,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752330174.1043348,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752330188.059535,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752330224.106385,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752330706.730022,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752330729.403547,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752346907.2722669,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752349613.4828382,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752353400.8131552,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752353927.660884,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752393938.636524,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752394134.0784411,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752394436.7719579,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752394656.352446,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752398032.1460109,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752398033.937226,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752398079.522578,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752398287.0298228,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752398384.93961,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752398581.99154,6,breathingExercise,openedApp,False
instagram,Europe/Berlin,1752400966.878211,6,breathingExercise,dismissedAppOpening,False
instagram,Europe/Berlin,1752400980.842078,6,breathingExercise,openedApp,False
