isReIntervention,timezone,timestamp,interventionType,interventionDuration,resolution,app
False,America/New_York,1752609018.667156,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752610290.701261,,,closedApp,instagram
False,America/New_York,1752610392.603839,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752610926.470051,,,closedApp,instagram
False,America/New_York,1752612976.886802,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752613164.111937,,,closedApp,instagram
False,America/New_York,1752613955.9335299,,,closedApp,instagram
False,America/New_York,1752614116.88067,,,closedApp,instagram
False,America/New_York,1752614699.874124,,,closedApp,instagram
False,America/New_York,1752614823.5037541,,,closedApp,instagram
False,America/New_York,1752614959.398857,,,closedApp,instagram
False,America/New_York,1752617131.67407,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752617983.621268,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1752618163.2197142,,,closedApp,tikTok
False,America/New_York,1752632063.724668,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752660115.617492,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752660720.153283,,,closedApp,instagram
False,America/New_York,1752662924.565567,,,closedApp,instagram
False,America/New_York,1752664414.116765,,,closedApp,instagram
False,America/New_York,1752664511.460666,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752666845.1140609,,,closedApp,instagram
False,America/New_York,1752666869.492073,,,closedApp,instagram
False,America/New_York,1752667664.856039,,,closedApp,instagram
False,America/New_York,1752667939.08967,,,closedApp,instagram
False,America/New_York,1752668184.221518,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752668489.1683269,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752668522.461524,,,closedApp,instagram
False,America/New_York,1752669035.049259,,,closedApp,instagram
False,America/New_York,1752670595.2020922,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752670653.246984,,,closedApp,instagram
False,America/New_York,1752671672.662164,,,closedApp,instagram
False,America/New_York,1752671896.594366,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1752676674.286922,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752671929.647433,,,closedApp,tikTok
False,America/New_York,1752672479.673765,,,closedApp,tikTok
False,America/New_York,1752676771.377513,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752676861.626639,,,closedApp,instagram
False,America/New_York,1752681802.000103,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752681833.1610808,,,closedApp,instagram
False,America/New_York,1752691239.1040812,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752692470.621633,,,closedApp,instagram
False,America/New_York,1752692652.058608,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752692764.109519,,,closedApp,instagram
False,America/New_York,1752695655.309128,,,closedApp,instagram
False,America/New_York,1752695794.219487,,,closedApp,instagram
False,America/New_York,1752710952.415698,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752718285.871441,,,closedApp,instagram
False,America/New_York,1752749175.753947,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752749201.274298,,,closedApp,instagram
False,America/New_York,1752750526.0710711,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752751766.8789902,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752750759.6680012,,,closedApp,instagram
False,America/New_York,1752750818.564465,,,closedApp,instagram
False,America/New_York,1752751812.455124,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752752004.1381102,,,closedApp,instagram
False,America/New_York,1752752161.90244,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752752299.689702,,,closedApp,instagram
False,America/New_York,1752753838.614006,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752753873.2853088,,,closedApp,instagram
False,America/New_York,1752770291.530782,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752770423.5608,,,closedApp,instagram
False,America/New_York,1752777563.5323281,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752777665.415625,,,closedApp,instagram
False,America/New_York,1752777768.970621,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752778330.500473,,,closedApp,instagram
False,America/New_York,1752778541.921125,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752779800.702201,,,closedApp,instagram
False,America/New_York,1752781572.80286,,,closedApp,instagram
False,America/New_York,1752782321.30296,,,closedApp,instagram
False,America/New_York,1752782897.495794,,,closedApp,instagram
False,America/New_York,1752783080.055369,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752783436.000138,,,closedApp,instagram
False,America/New_York,1752783582.372962,,,closedApp,instagram
False,America/New_York,1752783723.493619,,,closedApp,instagram
False,America/New_York,1752784205.8844151,,,closedApp,instagram
False,America/New_York,1752784650.250236,,,closedApp,instagram
False,America/New_York,1752784954.262218,,,closedApp,instagram
False,America/New_York,1752785419.1815372,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752785740.799501,,,closedApp,instagram
False,America/New_York,1752786026.2655768,,,closedApp,instagram
False,America/New_York,1752786142.778373,,,closedApp,instagram
False,America/New_York,1752786506.862836,,,closedApp,instagram
False,America/New_York,1752786900.284853,,,closedApp,instagram
False,America/New_York,1752787547.7908192,,,closedApp,instagram
False,America/New_York,1752787702.2340431,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752788882.8093262,,,closedApp,instagram
False,America/New_York,1752789227.126353,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752789786.6471019,,,closedApp,instagram
False,America/New_York,1752792968.829143,,,closedApp,instagram
False,America/New_York,1752793735.069387,,,closedApp,instagram
False,America/New_York,1752794383.609858,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752794401.132066,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752794430.44684,,,closedApp,instagram
False,America/New_York,1752795237.765273,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752795405.329474,,,closedApp,instagram
False,America/New_York,1752795856.679102,,,closedApp,instagram
False,America/New_York,1752796408.063957,,,closedApp,instagram
False,America/New_York,1752796529.867464,,,closedApp,instagram
False,America/New_York,1752796561.331387,,,closedApp,instagram
False,America/New_York,1752796754.592551,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752805516.992426,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752797202.92901,,,closedApp,instagram
False,America/New_York,1752797220.619714,,,closedApp,instagram
False,America/New_York,1752797278.416234,,,closedApp,instagram
False,America/New_York,1752805586.2646608,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752806125.319974,,,closedApp,instagram
False,America/New_York,1752807061.7165809,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752807415.700918,,,closedApp,instagram
False,America/New_York,1752833081.783608,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752834914.223884,,,closedApp,instagram
False,America/New_York,1752835193.6205158,,,closedApp,instagram
False,America/New_York,1752835373.827187,,,closedApp,instagram
False,America/New_York,1752835503.7662358,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752835543.942934,,,closedApp,instagram
False,America/New_York,1752835728.966209,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752835789.194148,,,closedApp,instagram
False,America/New_York,1752835862.9232469,,,closedApp,instagram
False,America/New_York,1752836627.190342,,,closedApp,instagram
False,America/New_York,1752837389.143687,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752840161.829463,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752840479.7578058,,,closedApp,instagram
False,America/New_York,1752840500.364101,,,closedApp,instagram
False,America/New_York,1752863675.46082,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752863842.328892,,,closedApp,instagram
False,America/New_York,1752863984.67903,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752864026.680131,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752864068.0806022,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752864091.753767,,,closedApp,instagram
False,America/New_York,1752864285.347899,,,closedApp,instagram
False,America/New_York,1752864809.326414,,,closedApp,instagram
False,America/New_York,1752865422.715129,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752865603.613579,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752865623.687051,,,closedApp,instagram
False,America/New_York,1752865727.2150311,,,closedApp,instagram
False,America/New_York,1752865874.9379458,,,closedApp,instagram
False,America/New_York,1752865993.222518,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752866241.0159569,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752866277.20979,,,closedApp,instagram
False,America/New_York,1752866502.544102,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752866535.314241,,,closedApp,instagram
False,America/New_York,1752866605.284093,,,closedApp,instagram
False,America/New_York,1752866783.04908,,,closedApp,instagram
False,America/New_York,1752866846.9503632,,,closedApp,instagram
False,America/New_York,1752867859.273553,,,closedApp,instagram
False,America/New_York,1752867904.46915,,,closedApp,instagram
False,America/New_York,1752867949.730624,,,closedApp,instagram
False,America/New_York,1752868016.714305,,,closedApp,instagram
False,America/New_York,1752868108.386543,,,closedApp,instagram
False,America/New_York,1752868397.905497,,,closedApp,instagram
False,America/New_York,1752868761.748643,,,closedApp,instagram
False,America/New_York,1752869053.0659928,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752877973.436852,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752878101.733422,,,closedApp,instagram
False,America/New_York,1752878574.8976068,,,closedApp,instagram
False,America/New_York,1752878580.321773,,,closedApp,instagram
False,America/New_York,1752884504.515758,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752884901.875033,,,closedApp,instagram
False,America/New_York,1752885411.0895739,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752885836.253024,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752886004.159433,,,closedApp,instagram
False,America/New_York,1752886262.5333629,,,closedApp,instagram
False,America/New_York,1752886276.465153,,,closedApp,instagram
False,America/New_York,1752933724.95106,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752934892.48507,,,closedApp,instagram
False,America/New_York,1752935484.378964,,,closedApp,instagram
False,America/New_York,1752935672.656939,,,closedApp,instagram
False,America/New_York,1752944369.115632,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752944495.962541,,,closedApp,instagram
False,America/New_York,1752946850.006003,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752947058.397915,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752947316.974967,,,closedApp,instagram
False,America/New_York,1752947498.5519829,,,closedApp,instagram
False,America/New_York,1752957349.529865,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752957432.061729,,,closedApp,instagram
False,America/New_York,1752957440.8656712,,,closedApp,instagram
False,America/New_York,1752963414.9236012,,,closedApp,instagram
False,America/New_York,1752963450.148106,,,closedApp,instagram
False,America/New_York,1752963577.763664,,,closedApp,instagram
False,America/New_York,1752965131.499857,,,closedApp,instagram
False,America/New_York,1752970544.614692,,,closedApp,instagram
False,America/New_York,1752976785.3976421,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752976972.638269,,,closedApp,instagram
False,America/New_York,1752977480.793303,,,closedApp,instagram
False,America/New_York,1752980000.5102959,,,closedApp,instagram
False,America/New_York,1752980398.546896,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1752986520.6812348,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1752986752.751519,,,closedApp,instagram
False,America/New_York,1752987243.770653,,,closedApp,instagram
False,America/New_York,1753011806.827218,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753012352.5936198,,,closedApp,instagram
False,America/New_York,1753013614.1087918,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753013708.76458,,,closedApp,instagram
False,America/New_York,1753017263.119024,,,closedApp,instagram
False,America/New_York,1753017388.451066,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753017801.6482182,,,closedApp,instagram
False,America/New_York,1753018495.82944,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753018620.79381,,,closedApp,instagram
False,America/New_York,1753027150.8565922,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753027260.90341,,,closedApp,instagram
False,America/New_York,1753027977.7078938,,,closedApp,instagram
False,America/New_York,1753028088.6220942,,,closedApp,instagram
False,America/New_York,1753028180.27021,,,closedApp,instagram
False,America/New_York,1753028472.171093,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753028602.123534,,,closedApp,instagram
False,America/New_York,1753029874.662627,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753030021.888651,,,closedApp,instagram
False,America/New_York,1753030206.493165,,,closedApp,instagram
False,America/New_York,1753030325.897006,,,closedApp,instagram
False,America/New_York,1753030389.288311,,,closedApp,instagram
False,America/New_York,1753030686.208488,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753031236.073738,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753031535.081975,,,closedApp,instagram
False,America/New_York,1753032085.850241,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753032162.654307,,,closedApp,instagram
False,America/New_York,1753033823.693407,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753034574.557287,,,closedApp,instagram
False,America/New_York,1753035081.115577,,,closedApp,instagram
False,America/New_York,1753040002.488719,,,closedApp,instagram
False,America/New_York,1753041119.7892308,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753041769.48281,,,closedApp,instagram
False,America/New_York,1753049822.657331,,,closedApp,instagram
False,America/New_York,1753050015.342555,,,closedApp,instagram
False,America/New_York,1753050590.877253,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753050653.892108,,,closedApp,instagram
False,America/New_York,1753059974.8673801,,,closedApp,instagram
False,America/New_York,1753093450.297666,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753093633.2733579,,,closedApp,instagram
False,America/New_York,1753093826.9317698,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753094080.462081,,,closedApp,instagram
False,America/New_York,1753094542.329035,,,closedApp,instagram
False,America/New_York,1753094740.145009,,,closedApp,instagram
False,America/New_York,1753095289.377644,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753096228.975628,,,closedApp,instagram
False,America/New_York,1753096324.098578,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753099012.521991,,,closedApp,instagram
False,America/New_York,1753099206.8151932,,,closedApp,instagram
False,America/New_York,1753103651.3137488,,,closedApp,instagram
False,America/New_York,1753112412.369761,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753112712.985302,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753112947.549293,,,closedApp,instagram
False,America/New_York,1753113136.5053492,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753113844.527461,,,closedApp,instagram
False,America/New_York,1753113936.1508389,,,closedApp,instagram
False,America/New_York,1753114266.9086819,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753116062.2080011,,,closedApp,instagram
False,America/New_York,1753123096.3430672,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753123723.497189,,,closedApp,instagram
False,America/New_York,1753125664.0923948,,,closedApp,instagram
False,America/New_York,1753128259.7161322,,,closedApp,instagram
False,America/New_York,1753128446.7650452,,,closedApp,instagram
False,America/New_York,1753136565.433261,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753136711.803122,,,closedApp,instagram
False,America/New_York,1753137437.078652,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753137521.70408,,,closedApp,instagram
False,America/New_York,1753179150.857028,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753179176.5960011,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753179341.692955,,,closedApp,instagram
False,America/New_York,1753179942.785182,,,closedApp,instagram
False,America/New_York,1753180522.9467,,,closedApp,instagram
False,America/New_York,1753180595.300356,,,closedApp,instagram
False,America/New_York,1753180815.034939,,,closedApp,instagram
False,America/New_York,1753181082.112649,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753182302.8468719,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753182532.5412378,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753183153.669716,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753185363.821774,,,closedApp,instagram
False,America/New_York,1753185375.467561,,,closedApp,instagram
False,America/New_York,1753185863.662895,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753185883.73363,,,closedApp,instagram
False,America/New_York,1753186159.534013,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753186270.801876,,,closedApp,instagram
False,America/New_York,1753188780.999079,,,closedApp,instagram
False,America/New_York,1753200296.76742,,,closedApp,instagram
False,America/New_York,1753202123.644345,breathingExercise,6.0,openedApp,tikTok
False,America/New_York,1753202267.5347528,,,closedApp,tikTok
False,America/New_York,1753205299.902347,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753205328.5051908,,,closedApp,instagram
False,America/New_York,1753205369.913347,,,closedApp,instagram
False,America/New_York,1753209713.409312,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753209816.283716,,,closedApp,instagram
False,America/New_York,1753209863.0217109,,,closedApp,instagram
False,America/New_York,1753209917.115181,,,closedApp,instagram
False,America/New_York,1753209987.282882,,,closedApp,instagram
False,America/New_York,1753210291.505224,,,closedApp,instagram
False,America/New_York,1753211074.774035,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753211719.9554272,,,closedApp,instagram
False,America/New_York,1753211878.072079,,,closedApp,instagram
False,America/New_York,1753211950.743537,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753212128.230908,,,closedApp,instagram
False,America/New_York,1753212200.021762,,,closedApp,instagram
False,America/New_York,1753212302.6648211,,,closedApp,instagram
False,America/New_York,1753212478.47103,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753213389.3223119,,,closedApp,instagram
False,America/New_York,1753213398.2419949,,,closedApp,instagram
False,America/New_York,1753213825.159136,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753213904.77913,,,closedApp,instagram
False,America/New_York,1753214141.432804,,,closedApp,instagram
False,America/New_York,1753214206.3543038,,,closedApp,instagram
False,America/New_York,1753214298.450388,,,closedApp,instagram
False,America/New_York,1753214665.707344,,,closedApp,instagram
False,America/New_York,1753218630.292321,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753218681.387994,,,closedApp,instagram
False,America/New_York,1753220281.1043081,,,closedApp,instagram
False,America/New_York,1753220997.7090921,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753221085.456236,,,closedApp,instagram
False,America/New_York,1753223227.191565,,,closedApp,instagram
False,America/New_York,1753224368.258198,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753224598.189595,,,closedApp,instagram
False,America/New_York,1753225018.4790978,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753225264.700999,,,closedApp,instagram
False,America/New_York,1753268769.22419,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753268791.353035,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753268957.049745,,,closedApp,instagram
False,America/New_York,1753269097.578237,,,closedApp,instagram
False,America/New_York,1753269728.699607,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753269816.2409859,,,closedApp,instagram
False,America/New_York,1753271153.4867449,,,closedApp,instagram
False,America/New_York,1753271490.611372,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753271508.471339,,,closedApp,instagram
False,America/New_York,1753271586.651185,,,closedApp,instagram
False,America/New_York,1753271609.369539,,,closedApp,instagram
False,America/New_York,1753271699.704111,,,closedApp,instagram
False,America/New_York,1753272777.11257,,,closedApp,instagram
False,America/New_York,1753277201.310771,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753286742.419713,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753286827.1156921,,,closedApp,instagram
False,America/New_York,1753287534.304291,,,closedApp,instagram
False,America/New_York,1753287551.554487,,,closedApp,instagram
False,America/New_York,1753287569.813956,,,closedApp,instagram
False,America/New_York,1753288128.384986,,,closedApp,instagram
False,America/New_York,1753295861.493328,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753297396.723826,,,closedApp,instagram
False,America/New_York,1753297429.172159,,,closedApp,instagram
False,America/New_York,1753297581.4750051,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753297797.2410989,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753298141.50018,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753298156.6488829,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753298952.129113,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753299401.859704,,,closedApp,instagram
False,America/New_York,1753299631.748183,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753300771.5573978,,,closedApp,instagram
False,America/New_York,1753300855.8989038,,,closedApp,instagram
False,America/New_York,1753300941.2949061,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753301237.419996,,,closedApp,instagram
False,America/New_York,1753301298.637048,,,closedApp,instagram
False,America/New_York,1753302273.4264588,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753302358.039144,,,closedApp,instagram
False,America/New_York,1753302502.8803658,,,closedApp,instagram
False,America/New_York,1753307438.110584,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753307850.5271978,,,closedApp,instagram
False,America/New_York,1753308176.996684,breathingExercise,6.0,dismissedAppOpening,instagram
False,America/New_York,1753308196.581235,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753308303.6661139,,,closedApp,instagram
False,America/New_York,1753318526.488124,,,closedApp,instagram
False,America/New_York,1753318723.436502,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753319016.5314531,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753319055.083469,,,closedApp,instagram
False,America/New_York,1753319959.343337,breathingExercise,6.0,openedApp,instagram
False,America/New_York,1753320200.965016,,,closedApp,instagram
False,America/New_York,1753321018.8236399,breathingExercise,6.0,openedApp,instagram
