resolution,isReIntervention,timestamp,timezone,interventionType,app,interventionDuration
openedApp,False,1751005881.668816,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751006307.758802,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751010418.58,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751012545.895551,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751019457.941266,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751023326.384674,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751023455.6709862,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751023484.7343888,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751023543.363518,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751025399.6913671,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751025459.442288,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751030040.882417,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751030165.5042582,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751033372.6618,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751035707.037102,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751070956.295347,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751082383.8762078,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751083143.926296,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751083415.100493,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751083451.3462229,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751083687.548716,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751083833.036082,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751083876.0977921,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751083888.650309,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751084061.2203522,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751089110.663173,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751090668.673545,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751090901.804893,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751091200.284237,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751091505.974586,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751092828.6109571,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751093004.407341,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751093109.9178019,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751094339.9287128,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
dismissedAppOpening,False,1751094411.956178,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1751100886.199599,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751105665.788773,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751105683.180478,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751106412.6271858,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751106434.670954,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751106759.39991,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751106792.5238,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751106828.3576021,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751106906.34273,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751114112.79691,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751116102.485468,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751116849.822783,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751117000.036319,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751117400.108283,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751117458.5753322,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751121729.327097,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751122049.1248078,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751122449.8997312,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751155037.015561,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751155865.656921,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751159335.266499,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751159564.619577,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751159922.997941,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751160179.2180572,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751160278.261928,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751160294.5038428,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751162534.0732532,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1751164557.425266,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751164741.842546,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751164822.4150329,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751164869.9929519,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751168689.206162,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751168780.2433639,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751168838.886761,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751175202.314011,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751175412.407675,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751175626.7638779,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751175626.765263,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751175885.2219682,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751175980.2725868,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751176017.381139,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751177305.018394,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751181839.077019,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751181840.868274,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751182048.788042,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751182099.179055,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751182824.914171,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751182843.389236,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751183047.950933,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751183374.4434319,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751184940.292206,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751188157.382378,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751192458.322054,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751192522.557671,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751193253.024685,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751194351.276976,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751194427.970334,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751195342.7087889,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751195874.9219232,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751196475.8470979,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751197181.037167,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751197657.128542,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751205810.0600119,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751207018.4480162,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751207150.8467278,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751207321.791254,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751207652.810333,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751207688.812875,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751246241.136991,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751246809.8592849,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751247813.631088,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751247855.950111,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751247950.83235,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751248454.6285129,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751249610.038502,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751250684.383823,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1751257426.137827,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1751257688.2511349,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751257835.3072271,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751258887.992312,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751259851.889291,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751260113.4410582,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751260239.324061,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751260330.409536,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751260343.650105,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751260490.085326,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751260511.106334,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751260684.0072088,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751264487.120192,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751264958.134903,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751264958.136513,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751265061.5155091,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751265068.278315,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751267376.597231,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751267474.611479,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751270982.7649078,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751279420.6968598,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751279502.250221,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1751280234.240798,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751280678.426982,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1751285169.304256,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1751285196.223464,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751285218.175918,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1751285375.8958611,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
