timeIntervalUntilReIntervention,interventionType,timezone,resolution,timestamp,interventionDuration,app,isReIntervention
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753310729.150107,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753311009.934762,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753311041.556565,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753311311.646418,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753311412.8199391,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753314734.341014,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753314914.651136,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753329796.025435,,facebook,False
,,America/Los_Angeles,closedApp,1753330223.033887,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753346826.1612349,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753346882.478369,,facebook,False
,,America/Los_Angeles,closedApp,1753346928.4676208,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753347776.718783,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753347865.8203,,facebook,False
,,America/Los_Angeles,closedApp,1753347902.453295,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753360681.558,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753360857.617607,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753361105.6334171,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753361185.8595638,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753361191.198285,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753361327.8090591,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753361453.0307631,,facebook,False
,,America/Los_Angeles,closedApp,1753361588.5440722,,facebook,False
,,America/Los_Angeles,closedApp,1753361797.29955,,facebook,False
,,America/Los_Angeles,closedApp,1753361906.204701,,facebook,False
,,America/Los_Angeles,closedApp,1753361999.6862931,,facebook,False
,,America/Los_Angeles,closedApp,1753362073.963362,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753362094.958952,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753362256.618585,,instagram,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753362845.154665,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753364520.983467,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753364595.649174,,instagram,False
,breathingExercise,America/Los_Angeles,openedApp,1753364839.365246,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753364871.178576,,facebook,False
,,America/Los_Angeles,closedApp,1753365477.004908,,facebook,False
,,America/Los_Angeles,closedApp,1753365838.855877,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753367271.490902,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753367347.130423,,facebook,False
,,America/Los_Angeles,closedApp,1753367561.157597,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753368350.4813309,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753368660.3470979,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753370390.402372,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753370408.8719811,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753370650.5493832,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753370738.1682482,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753372571.635435,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753372641.4982162,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753373542.0991402,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753373669.5257,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753373933.964233,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753373974.800643,,facebook,False
,,America/Los_Angeles,closedApp,1753374048.913023,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753374295.143324,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753374325.0698729,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753374525.4563289,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753374551.42014,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753374979.5183449,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753375266.8398519,,facebook,False
,,America/Los_Angeles,closedApp,1753375388.746626,,facebook,False
,,America/Los_Angeles,closedApp,1753375432.172995,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753380367.255312,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753380430.508682,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753381200.774003,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753387018.5793781,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753387073.8847818,,facebook,False
,,America/Los_Angeles,closedApp,1753387174.2027879,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753389543.164922,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753396000.966265,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753396163.444509,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753396404.1057239,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753397914.8494601,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753397930.715863,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753397955.434602,,facebook,False
,,America/Los_Angeles,closedApp,1753398198.79456,,facebook,False
,,America/Los_Angeles,closedApp,1753398244.526583,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753401918.631222,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753401922.7167192,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753403260.7063432,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753403338.458359,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753403368.254173,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753404853.642683,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753404884.665226,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753405167.728881,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753415937.75471,,instagram,False
,,America/Los_Angeles,closedApp,1753425625.134578,,instagram,False
,,America/Los_Angeles,closedApp,1753405198.008503,,facebook,False
,,America/Los_Angeles,closedApp,1753407872.88498,,facebook,False
,,America/Los_Angeles,closedApp,1753413269.269082,,facebook,False
,,America/Los_Angeles,closedApp,1753413456.517842,,facebook,False
,,America/Los_Angeles,closedApp,1753413716.423346,,facebook,False
,,America/Los_Angeles,closedApp,1753414724.3618069,,facebook,False
,,America/Los_Angeles,closedApp,1753414959.9825668,,facebook,False
,,America/Los_Angeles,closedApp,1753414973.473769,,facebook,False
,,America/Los_Angeles,closedApp,1753415000.3472052,,facebook,False
,,America/Los_Angeles,closedApp,1753415543.940877,,facebook,False
,,America/Los_Angeles,closedApp,1753415668.928584,,facebook,False
,,America/Los_Angeles,closedApp,1753416007.88573,,facebook,False
,,America/Los_Angeles,closedApp,1753416127.725379,,facebook,False
,,America/Los_Angeles,closedApp,1753423737.941328,,facebook,False
,,America/Los_Angeles,closedApp,1753423990.553849,,facebook,False
,,America/Los_Angeles,closedApp,1753424744.6315598,,facebook,False
,,America/Los_Angeles,closedApp,1753426234.945057,,facebook,False
,,America/Los_Angeles,closedApp,1753426390.89062,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753450700.3093948,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753450706.4755821,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753450749.006287,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753450795.656986,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753450832.219956,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753450910.1688461,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753451064.4810228,,facebook,False
,,America/Los_Angeles,closedApp,1753451633.7453551,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753452185.2362409,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753452344.4936671,,facebook,False
,,America/Los_Angeles,closedApp,1753452469.951689,,facebook,False
,,America/Los_Angeles,closedApp,1753452569.760552,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753452820.523884,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753453174.197078,,facebook,False
,,America/Los_Angeles,closedApp,1753453195.222227,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753453808.820595,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753453831.925344,,facebook,False
,,America/Los_Angeles,closedApp,1753453858.8833508,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753456971.1341271,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753456991.944443,,facebook,False
,,America/Los_Angeles,closedApp,1753457090.5894098,,facebook,False
,,America/Los_Angeles,closedApp,1753457195.755708,,facebook,False
,,America/Los_Angeles,closedApp,1753457338.3224459,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753457895.3910651,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753458126.141824,,facebook,False
,,America/Los_Angeles,closedApp,1753458193.014879,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753458721.0061212,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753465269.316211,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753465887.370553,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753477872.5661988,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753477895.880624,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753478239.456163,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753478281.575128,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753479463.036891,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753479589.549824,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753479724.538814,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753480726.134346,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753481760.729999,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753481778.605699,,facebook,False
,,America/Los_Angeles,closedApp,1753481897.8310518,,facebook,False
,,America/Los_Angeles,closedApp,1753481917.299961,,facebook,False
,,America/Los_Angeles,closedApp,1753481987.3966122,,facebook,False
,,America/Los_Angeles,closedApp,1753482059.495222,,facebook,False
,,America/Los_Angeles,closedApp,1753482259.6135159,,facebook,False
,,America/Los_Angeles,closedApp,1753482359.499932,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753482934.022862,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753482956.240044,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753483256.472985,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753483270.784991,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753483427.4653869,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753485748.385192,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753485765.972862,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753485788.130214,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753488934.215425,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753488993.6616879,,facebook,False
,,America/Los_Angeles,closedApp,1753489417.0779781,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753491299.3276792,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753506705.924993,,instagram,False
,,America/Los_Angeles,closedApp,1753492107.08818,,facebook,False
,,America/Los_Angeles,closedApp,1753492148.693758,,facebook,False
,,America/Los_Angeles,closedApp,1753492185.241324,,facebook,False
,,America/Los_Angeles,closedApp,1753492235.110053,,facebook,False
,,America/Los_Angeles,closedApp,1753492403.135284,,facebook,False
,,America/Los_Angeles,closedApp,1753492540.491969,,facebook,False
,,America/Los_Angeles,closedApp,1753492770.223243,,facebook,False
,,America/Los_Angeles,closedApp,1753493190.748691,,facebook,False
,,America/Los_Angeles,closedApp,1753494763.8282151,,facebook,False
,,America/Los_Angeles,closedApp,1753494813.055893,,facebook,False
,,America/Los_Angeles,closedApp,1753506587.2254848,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753532823.011582,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753533020.498874,,facebook,False
,,America/Los_Angeles,closedApp,1753533071.7841492,,facebook,False
,,America/Los_Angeles,closedApp,1753533239.277515,,facebook,False
,,America/Los_Angeles,closedApp,1753533675.992957,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753533945.157917,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753533960.193249,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753533998.468158,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753534267.384894,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753534575.0847921,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753534889.398704,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753534920.6108742,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753535221.9908981,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753535294.280068,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753535954.944467,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753535983.107064,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753536095.570108,,facebook,False
,,America/Los_Angeles,closedApp,1753536385.882056,,facebook,False
,,America/Los_Angeles,closedApp,1753536605.840919,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753536839.5941281,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753536908.447175,,facebook,False
,,America/Los_Angeles,closedApp,1753537110.614596,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753537674.835561,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753537698.208899,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753537753.257286,,facebook,False
,,America/Los_Angeles,closedApp,1753537874.3283648,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753538368.2200441,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753538394.736552,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753538409.440771,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753539104.0772681,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753539124.9811459,,facebook,False
,,America/Los_Angeles,closedApp,1753539364.68136,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753539592.624763,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753539755.884608,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753541486.498008,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753541575.762621,,facebook,False
,,America/Los_Angeles,closedApp,1753541811.476269,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753545502.7674,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753545657.20138,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753545899.580862,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753545991.3365889,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753546719.28335,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753546780.279029,,facebook,False
,,America/Los_Angeles,closedApp,1753546858.2375522,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753547323.9500442,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753547449.3465018,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753547768.8678432,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753547792.831842,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753548352.57717,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753548357.93649,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753565426.890243,,instagram,False
,,America/Los_Angeles,closedApp,1753559631.148211,,facebook,False
,,America/Los_Angeles,closedApp,1753560755.6714249,,facebook,False
,,America/Los_Angeles,closedApp,1753565050.8128161,,facebook,False
,,America/Los_Angeles,closedApp,1753565109.249673,,facebook,False
,,America/Los_Angeles,closedApp,1753565139.81219,,facebook,False
,,America/Los_Angeles,closedApp,1753570363.243437,,facebook,False
,,America/Los_Angeles,closedApp,1753571131.575461,,facebook,False
,,America/Los_Angeles,closedApp,1753571194.4712381,,facebook,False
,,America/Los_Angeles,closedApp,1753573159.187096,,facebook,False
,,America/Los_Angeles,closedApp,1753573412.640153,,facebook,False
,,America/Los_Angeles,closedApp,1753578131.708998,,facebook,False
,,America/Los_Angeles,closedApp,1753580370.657246,,facebook,False
,,America/Los_Angeles,closedApp,1753580490.775234,,facebook,False
,,America/Los_Angeles,closedApp,1753583510.683908,,facebook,False
,,America/Los_Angeles,closedApp,1753583716.3587341,,facebook,False
,,America/Los_Angeles,closedApp,1753588253.3919,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753621969.512682,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753622181.738429,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753622249.423542,,facebook,False
,,America/Los_Angeles,closedApp,1753622413.081283,,facebook,False
,,America/Los_Angeles,closedApp,1753622581.473905,,facebook,False
,,America/Los_Angeles,closedApp,1753623042.15782,,facebook,False
,,America/Los_Angeles,closedApp,1753623198.574558,,facebook,False
,,America/Los_Angeles,closedApp,1753623299.202662,,facebook,False
,,America/Los_Angeles,closedApp,1753623324.450542,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753623555.4998488,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753623614.505437,,facebook,False
,,America/Los_Angeles,closedApp,1753623862.3114948,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753625720.194624,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753625769.632076,,facebook,False
,,America/Los_Angeles,closedApp,1753625896.690174,,facebook,False
,,America/Los_Angeles,closedApp,1753625945.217589,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753630183.0212588,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753630227.544563,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753630750.4847178,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753630769.92783,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753634304.653084,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753634409.207714,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753639943.94648,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753668548.644712,,instagram,False
,,America/Los_Angeles,closedApp,1753640109.463983,,facebook,False
,,America/Los_Angeles,closedApp,1753640135.144878,,facebook,False
,,America/Los_Angeles,closedApp,1753643894.635927,,facebook,False
,,America/Los_Angeles,closedApp,1753656015.14551,,facebook,False
,,America/Los_Angeles,closedApp,1753656624.733351,,facebook,False
,,America/Los_Angeles,closedApp,1753656795.063221,,facebook,False
,,America/Los_Angeles,closedApp,1753656855.7823138,,facebook,False
,,America/Los_Angeles,closedApp,1753657180.2105,,facebook,False
,,America/Los_Angeles,closedApp,1753657716.523511,,facebook,False
,,America/Los_Angeles,closedApp,1753662486.016563,,facebook,False
,,America/Los_Angeles,closedApp,1753664529.736083,,facebook,False
,,America/Los_Angeles,closedApp,1753666942.323875,,facebook,False
,,America/Los_Angeles,closedApp,1753667186.256144,,facebook,False
,,America/Los_Angeles,closedApp,1753667324.776083,,facebook,False
,,America/Los_Angeles,closedApp,1753667414.5073252,,facebook,False
,,America/Los_Angeles,closedApp,1753670131.028166,,facebook,False
,,America/Los_Angeles,closedApp,1753671870.7009048,,facebook,False
,,America/Los_Angeles,closedApp,1753672375.507679,,facebook,False
,,America/Los_Angeles,closedApp,1753673330.766366,,facebook,False
,,America/Los_Angeles,closedApp,1753676537.8787541,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753709267.167594,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753710771.109819,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753713055.0975518,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753713457.130237,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753714171.523541,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753714279.600548,,facebook,False
,,America/Los_Angeles,closedApp,1753714305.6993,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753720622.709659,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753720668.544424,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753720704.358913,,facebook,False
,,America/Los_Angeles,closedApp,1753720885.890017,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753721875.128865,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753725100.695482,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753725103.721762,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753725270.964546,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753725297.9837399,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753726066.100439,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753726541.9181619,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753726745.4752069,,facebook,False
,,America/Los_Angeles,closedApp,1753726960.554122,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753727342.336464,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753728713.6533,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753728741.942486,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753728847.9679708,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753728931.1592631,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753728946.537983,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753728984.1423368,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753732685.6941319,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753732742.264832,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753735600.8041282,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753735634.414503,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753741450.2730742,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753741466.264933,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753741498.819747,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753741722.009544,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753742332.541771,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753742527.084312,,facebook,False
,,America/Los_Angeles,closedApp,1753742704.1345491,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753743162.6873999,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753743230.167684,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753743251.710541,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753743264.533741,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753743297.59275,,instagram,False
,,America/Los_Angeles,closedApp,1753743437.950222,,instagram,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753743441.446593,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753744113.082438,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753744117.2789068,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753744688.481769,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753744890.355772,,facebook,False
,,America/Los_Angeles,closedApp,1753744997.254994,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753745390.0777879,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753745419.122659,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753746890.922738,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753746909.499212,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753748985.914429,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753749177.6908422,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753750707.2069669,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753750710.110003,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753754062.426949,,facebook,False
,,America/Los_Angeles,closedApp,1753756212.7096648,,facebook,False
,,America/Los_Angeles,closedApp,1753756263.528524,,facebook,False
,,America/Los_Angeles,closedApp,1753756320.7330298,,facebook,False
,,America/Los_Angeles,closedApp,1753756435.949403,,facebook,False
,,America/Los_Angeles,closedApp,1753757093.367066,,facebook,False
,,America/Los_Angeles,closedApp,1753757237.179863,,facebook,False
,,America/Los_Angeles,closedApp,1753757270.720823,,facebook,False
,,America/Los_Angeles,closedApp,1753757323.3083,,facebook,False
,,America/Los_Angeles,closedApp,1753759019.847283,,facebook,False
,,America/Los_Angeles,closedApp,1753762358.7458138,,facebook,False
,,America/Los_Angeles,closedApp,1753762477.546202,,facebook,False
,,America/Los_Angeles,closedApp,1753762494.933693,,facebook,False
,,America/Los_Angeles,closedApp,1753763527.4036698,,facebook,False
,,America/Los_Angeles,closedApp,1753763729.491445,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753794475.157583,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753794609.731786,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753795177.82264,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753795312.803358,,facebook,False
,,America/Los_Angeles,closedApp,1753795355.5894,,facebook,False
,,America/Los_Angeles,closedApp,1753795416.192188,,facebook,False
,,America/Los_Angeles,closedApp,1753795493.1027231,,facebook,False
,,America/Los_Angeles,closedApp,1753795889.848813,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753797008.722025,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753797140.224328,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753798552.207391,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753798591.850117,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753799313.3611221,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753799350.769384,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753799660.564073,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753800446.65008,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753800576.485848,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753801740.508679,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753802105.151185,,facebook,False
,,America/Los_Angeles,closedApp,1753802223.613196,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753802471.90455,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753802838.438744,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753802902.531021,,facebook,False
,,America/Los_Angeles,closedApp,1753803002.084155,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753803778.957536,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753806170.5858831,6.0,facebook,False
