timeIntervalUntilReIntervention,isReIntervention,interventionType,app,resolution,timezone,interventionDuration,timestamp
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1750973447.625835
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1750973454.333883
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1750973456.414412
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750973471.456005
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750973496.4186192
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750974379.980526
240.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750974699.0203161
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750974955.0181851
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750976736.7135239
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750979073.939499
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750979392.071969
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750979706.597413
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750980025.045795
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750980341.712973
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750980657.949582
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750980973.731519
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750981290.384367
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750984696.585712
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750987990.049546
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750988307.886545
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750988623.19224
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1750988940.584159
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1750991590.6996012
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750991607.225298
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750992979.596562
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1750995127.331304
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1750995448.860938
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1750995799.961431
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751034611.482782
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751034931.9316049
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751035245.179933
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751035561.613702
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751035878.097568
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751038240.066952
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751038626.609912
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751038641.895691
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751043709.252377
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751044524.061084
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751044553.967706
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751044874.863925
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751045191.427304
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751045291.641813
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751045610.216897
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751046713.358902
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751049336.474736
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751049355.730211
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751049392.155853
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751050977.484435
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751057846.744209
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751059050.4033508
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751059404.20136
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751059757.9858341
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751059901.434214
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751062852.4654698
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751063861.75966
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751065663.211595
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751067181.121762
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751067498.72257
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751067819.338479
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751072135.5982962
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751073693.5718231
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751073714.118163
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751075580.549035
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751078772.826946
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751080829.214227
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751082056.580344
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751082375.714144
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751084616.236969
180.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751085194.236048
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751085395.097402
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751085711.203572
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751086028.385079
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751086181.5148602
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751086500.01059
180.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751087539.145741
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751087735.396116
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751122828.223421
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751123153.346126
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751124716.922905
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751125555.719574
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751125588.4690928
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751125711.171328
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751126167.507719
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751126554.4020271
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751126787.925324
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751127105.2468848
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751127421.101346
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751127770.07859
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751130456.786788
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751130867.765359
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751131995.6248121
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751132534.0096412
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751137605.575068
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751137942.288641
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751140859.088378
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751141226.5811749
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751141499.764333
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751142196.141117
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751144128.60969
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751151169.655626
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751151522.187546
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751211312.426908
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751211799.9195318
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751219024.906138
60.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751220442.415307
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751224451.579493
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751224504.778836
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751224521.084676
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751224839.349036
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751225071.8211489
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751225396.3501282
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751226423.202513
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751227964.045675
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751230696.689439
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751231430.373467
240.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751231749.208939
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751232555.300906
300.0,False,breathingExercise,instagram,openedApp,America/Boise,6,1751236811.572894
300.0,False,breathingExercise,instagram,openedApp,America/Boise,6,1751241461.760961
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751244028.746235
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751246017.1051512
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751246335.43079
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751246887.966861
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751247153.0052109
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751247471.112534
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751247654.550352
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751249333.9876928
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751249474.011626
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751249717.097361
180.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751250213.561888
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751250397.422123
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751251559.9783812
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751252373.5495892
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751252972.658257
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751253366.2602072
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751253496.8445702
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751253686.824384
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751254921.892472
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751255276.490024
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751255802.307495
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751256640.0603518
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751256901.16871
,True,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751257203.385322
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751291804.7753038
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751292124.652014
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751295313.095601
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751295916.623485
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751297309.959344
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751302058.166887
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751302376.711283
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751302690.9957418
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751303232.061919
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751303641.44175
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751308077.3039532
240.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751308404.1122642
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751311956.712929
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751312301.943641
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751312646.191252
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751312963.9001188
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751313089.268845
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751313288.078543
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751313366.60856
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751317101.225554
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751317638.599269
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751317745.599926
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751317887.212487
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751318020.093112
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751318573.1239371
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751318693.9488668
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751319869.583657
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751320187.436318
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751322852.2984462
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751325540.13172
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751328286.8499432
180.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751332642.029289
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751333499.9059029
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751339225.301518
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751339541.556109
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751339947.1419148
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751342490.808844
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751342810.378149
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751343054.8541222
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751344312.468347
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751344632.9572139
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751344949.513918
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751376828.809154
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751377901.952409
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751377934.917808
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751381399.44276
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751381718.316973
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751382051.599667
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751382239.891683
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751383730.087048
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751384303.124064
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751385537.1113749
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751386037.456647
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751387482.6400151
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751389097.042581
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751390127.745977
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751390167.7379541
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751390289.550024
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751393303.0891309
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751393486.472858
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751393487.374332
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751393511.469047
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751395144.113892
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751400082.94102
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751404722.789041
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751405070.878592
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751405169.852355
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751409400.108907
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751413644.041675
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751418110.327107
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751418445.842133
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751418763.904279
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751418894.8295488
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751419213.176797
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751419536.708665
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751420059.7765188
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751420870.323143
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751422931.470372
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751423255.321784
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751423531.4075742
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751425458.7889528
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751425775.6340551
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751427852.804466
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751462727.7806
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751464449.8609881
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751464769.269949
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751465927.096088
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751466246.802493
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751469691.393913
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751469730.589682
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751476704.379585
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751480142.372983
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751489191.9065099
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751489511.722306
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751489807.929132
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751490392.967001
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751493077.416132
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751495463.665429
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751497429.010418
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751497689.3833861
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751498003.5209599
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751498326.9060311
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751498635.107928
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751498952.204626
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751499266.8908339
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751499583.253714
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751503373.37061
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751503694.8734322
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751505249.514683
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751505568.019284
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751505706.85781
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751506030.330575
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751506347.8912501
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751506663.849468
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751507773.1579208
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751509036.874593
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751509358.37775
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751510608.449806
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751512180.8224092
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751512508.588853
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751516022.833733
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751516342.414665
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751555782.460999
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751556035.361143
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751556225.488848
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751556577.993916
180.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751558600.029479
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751560377.1211262
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751562266.339089
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751562432.668899
180.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751562752.0851378
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751562950.954992
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751564881.7309852
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751565006.5740771
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751565329.713278
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751565728.853458
,False,breathingExercise,tikTok,openedApp,America/Denver,6,1751566051.2288709
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751566520.144021
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751566754.524757
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751567586.581522
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751568665.095368
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751568666.80588
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751568707.165453
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751568788.6764998
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751568836.33504
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751576078.241465
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751583483.817097
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751585728.072894
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751586033.170278
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751586920.587115
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751587429.448605
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751589077.595269
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751595858.582277
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751596010.0666718
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751596259.622562
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751597199.068162
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751597410.246341
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751599484.3468242
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751600024.830286
240.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751600344.2199879
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751603924.963453
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751604243.482617
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751607527.864274
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751638958.041441
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751639274.062283
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751639452.0369868
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751640967.8427548
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751642653.0156999
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751642703.453995
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751644386.1332932
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751647088.62412
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751647404.9098449
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751647834.283948
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751648152.4515362
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751648875.228448
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751664001.276355
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751664319.8597832
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751665229.491866
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751665428.071192
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751666016.378495
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751670852.464034
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751671171.0529299
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751671487.885795
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751671805.963115
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751672121.67822
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751672921.4148002
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751674249.383892
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751677875.6196399
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751678196.171049
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751678515.551477
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751679207.1077662
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751679364.468081
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751680414.712168
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751680734.542687
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751684067.149781
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751684386.3003612
240.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751684710.294825
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751689099.2108998
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751689631.194371
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751721582.38415
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751721961.94911
240.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751722028.442922
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751722287.398278
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751723721.829112
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751725051.4980931
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751737739.438133
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751737754.074367
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751739228.2002091
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751741353.8695269
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751741674.452882
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751744338.4488711
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751745336.7206101
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751745947.6166039
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751746268.0870519
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751750968.978541
,False,breathingExercise,instagram,dismissedAppOpening,America/Denver,6,1751751198.977485
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751752861.965465
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751753180.592795
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751753500.408197
300.0,False,breathingExercise,instagram,openedApp,America/Denver,6,1751756862.270021
300.0,True,breathingExercise,instagram,openedApp,America/Denver,6,1751757185.5588741
