isReIntervention,app,interventionDuration,interventionType,timestamp,resolution,timezone,purpose
False,instagram,6.0,breathingExercise,1752306868.067091,openedApp,Europe/Madrid,
False,instagram,,,1752307057.54909,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752311906.214765,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752311927.160496,openedApp,Europe/Madrid,
False,instagram,,,1752312120.68384,closedApp,Europe/Madrid,
False,instagram,,,1752312285.466525,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752312559.951713,openedApp,Europe/Madrid,
False,instagram,,,1752312581.753662,closedApp,Europe/Madrid,
False,instagram,,,1752312689.6388988,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752313534.579781,openedApp,Europe/Madrid,
False,instagram,,,1752313803.635875,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752314776.774235,openedApp,Europe/Madrid,
False,instagram,,,1752314838.6573281,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752316452.759077,openedApp,Europe/Madrid,
False,instagram,,,1752316605.4637442,closedApp,Europe/Madrid,
False,instagram,,,1752317327.972865,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752318459.1732059,openedApp,Europe/Madrid,
False,instagram,,,1752318521.363061,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752318805.6859422,openedApp,Europe/Madrid,
False,instagram,,,1752318871.193394,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752319998.534855,openedApp,Europe/Madrid,
False,instagram,,,1752320086.564138,closedApp,Europe/Madrid,
False,instagram,,,1752320354.061168,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752320811.1682491,openedApp,Europe/Madrid,
False,instagram,,,1752320849.191881,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752321369.165797,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1752334476.630103,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752334755.304714,openedApp,Europe/Andorra,
False,instagram,,,1752334797.058425,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752335491.075716,openedApp,Europe/Andorra,
False,instagram,,,1752335548.66452,closedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752335567.563971,openedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752335647.010106,openedApp,Europe/Andorra,
False,instagram,,,1752345074.056859,closedApp,Europe/Andorra,
False,instagram,,,1752345194.7406878,closedApp,Europe/Andorra,
False,instagram,,,1752346026.456295,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752346562.010911,openedApp,Europe/Andorra,
False,instagram,,,1752346635.268043,closedApp,Europe/Andorra,
False,instagram,,,1752346748.9742389,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752347055.8617868,openedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752358020.272263,openedApp,Europe/Andorra,
False,instagram,,,1752358055.467412,closedApp,Europe/Andorra,
False,instagram,,,1752358250.5486832,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752358427.141262,dismissedAppOpening,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752358449.317058,openedApp,Europe/Andorra,
False,instagram,,,1752359131.477874,closedApp,Europe/Andorra,
False,instagram,,,1752359439.9819632,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752359710.846976,openedApp,Europe/Andorra,
False,instagram,,,1752359902.654274,closedApp,Europe/Andorra,
False,instagram,,,1752360177.1175752,closedApp,Europe/Andorra,
False,instagram,,,1752360954.975168,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752391608.7522001,openedApp,Europe/Andorra,
False,instagram,,,1752391667.137089,closedApp,Europe/Andorra,
False,instagram,,,1752392092.831815,closedApp,Europe/Andorra,
False,instagram,,,1752392206.355736,closedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752392791.22229,openedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752392983.606317,dismissedAppOpening,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752399387.4421248,openedApp,Europe/Andorra,
False,instagram,,,1752399421.5455232,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752401668.079694,openedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752405285.767448,dismissedAppOpening,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752413558.7186852,openedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752413678.9242048,openedApp,Europe/Andorra,
False,instagram,,,1752413702.649426,closedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752415911.568928,openedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752416607.521394,openedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752418355.756868,openedApp,Europe/Andorra,
False,tikTok,6.0,breathingExercise,1752419535.963904,openedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752420190.382063,openedApp,Europe/Andorra,
False,instagram,,,1752420369.5409288,closedApp,Europe/Andorra,
False,instagram,6.0,breathingExercise,1752421267.180931,openedApp,Europe/Andorra,
False,instagram,,,1752421662.936607,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752432076.121025,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752432170.836461,openedApp,Europe/Madrid,
False,instagram,,,1752432377.6645021,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752434125.595869,openedApp,Europe/Madrid,
False,instagram,,,1752434260.604598,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752434275.095155,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752434330.568359,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752437170.3224192,openedApp,Europe/Madrid,
False,instagram,,,1752437247.334896,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752437318.123084,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752472841.585754,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752472870.010089,openedApp,Europe/Madrid,
False,instagram,,,1752472989.1056728,closedApp,Europe/Madrid,
False,instagram,,,1752473030.975863,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752473043.323884,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752473974.64853,openedApp,Europe/Madrid,
False,instagram,,,1752474101.0577269,closedApp,Europe/Madrid,
False,instagram,,,1752474144.611769,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752474159.426249,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752474519.004159,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752475046.835339,openedApp,Europe/Madrid,
False,instagram,,,1752475135.830103,closedApp,Europe/Madrid,
False,instagram,,,1752475325.3655272,closedApp,Europe/Madrid,
False,instagram,,,1752475948.3443909,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752494243.668397,openedApp,Europe/Madrid,
False,instagram,,,1752494266.29107,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752494582.6928449,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752498010.599804,openedApp,Europe/Madrid,
False,instagram,,,1752498209.74513,closedApp,Europe/Madrid,
False,instagram,,,1752498353.443596,closedApp,Europe/Madrid,
False,instagram,,,1752498764.470838,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752498918.074346,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752498932.884664,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752499473.671493,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752499827.527852,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752501189.533434,openedApp,Europe/Madrid,
False,instagram,,,1752501482.090958,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752501602.882441,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752501766.375359,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752501912.290781,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752501934.082211,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752502016.927078,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752502093.444293,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752505648.850174,openedApp,Europe/Madrid,
False,instagram,,,1752505729.729752,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752505798.385231,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752506065.972069,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752507839.58566,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752508118.9469051,openedApp,Europe/Madrid,
False,instagram,,,1752508299.862849,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752508535.562626,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752508691.987503,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752508871.194251,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752508921.1394029,openedApp,Europe/Madrid,
False,instagram,,,1752509127.558583,closedApp,Europe/Madrid,
False,instagram,,,1752509999.198433,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752510012.2607841,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752510419.256701,openedApp,Europe/Madrid,
False,instagram,,,1752510453.563451,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752511435.068733,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752511494.642458,openedApp,Europe/Madrid,
False,instagram,,,1752511545.183239,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752511557.399446,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752513306.2887092,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752517188.714858,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752518263.996135,openedApp,Europe/Madrid,
False,instagram,,,1752518289.497478,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752518320.9732242,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752520610.563404,openedApp,Europe/Madrid,
False,instagram,,,1752520695.74016,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752521060.261177,openedApp,Europe/Madrid,
False,instagram,,,1752521478.325382,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752521595.013188,openedApp,Europe/Madrid,
False,instagram,,,1752523089.537441,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752523786.444247,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752525864.3932118,openedApp,Europe/Madrid,
False,instagram,,,1752525926.871204,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752526887.198426,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752530171.3137,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752530445.7975411,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752530475.414456,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752530528.96411,openedApp,Europe/Madrid,
False,instagram,,,1752530959.128398,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752531251.862424,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752531575.4295359,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752532308.632705,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752533152.5421329,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752533230.0491738,openedApp,Europe/Madrid,
False,instagram,,,1752534865.245729,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752559718.097914,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752560170.089436,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752560189.7656422,openedApp,Europe/Madrid,
False,instagram,,,1752560309.006949,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752560420.36793,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752560893.538405,openedApp,Europe/Madrid,
False,instagram,,,1752560977.825368,closedApp,Europe/Madrid,
False,instagram,,,1752561048.456042,closedApp,Europe/Madrid,
False,instagram,,,1752561365.39064,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752561400.457498,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752561404.070791,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752561520.9018679,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752573264.292791,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752578512.8336,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752578600.867135,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752579298.313645,openedApp,Europe/Madrid,
False,instagram,,,1752579404.620111,closedApp,Europe/Madrid,
False,instagram,,,1752579477.956349,closedApp,Europe/Madrid,
False,instagram,,,1752583868.291805,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752588200.3875961,openedApp,Europe/Madrid,
False,instagram,,,1752588243.565874,closedApp,Europe/Madrid,
False,instagram,,,1752588321.1636782,closedApp,Europe/Madrid,
False,instagram,,,1752588377.60104,closedApp,Europe/Madrid,
False,instagram,,,1752590614.721601,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752601986.283498,openedApp,Europe/Madrid,
False,instagram,,,1752603685.727258,closedApp,Europe/Madrid,
False,instagram,,,1752603858.270082,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752604511.298943,openedApp,Europe/Madrid,
False,instagram,,,1752604600.759914,closedApp,Europe/Madrid,
False,instagram,,,1752604667.6883578,closedApp,Europe/Madrid,
False,instagram,,,1752604735.608708,closedApp,Europe/Madrid,
False,instagram,,,1752605794.567184,closedApp,Europe/Madrid,
False,instagram,,,1752606115.74087,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752609841.033732,openedApp,Europe/Madrid,
False,instagram,,,1752609854.493357,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752615706.53883,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752615722.351186,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752615861.535162,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752616211.535585,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752646936.5061932,openedApp,Europe/Madrid,
False,instagram,,,1752647363.6065001,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752647551.790945,openedApp,Europe/Madrid,
False,instagram,,,1752647612.457382,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752648745.043244,openedApp,Europe/Madrid,
False,instagram,,,1752649081.135622,closedApp,Europe/Madrid,
False,instagram,,,1752650004.523831,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752651655.52901,openedApp,Europe/Madrid,
False,instagram,,,1752651675.189281,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752655237.8283582,openedApp,Europe/Madrid,
False,instagram,,,1752655304.064892,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752656754.2581081,openedApp,Europe/Madrid,
False,instagram,,,1752656809.693635,closedApp,Europe/Madrid,
False,instagram,,,1752657298.738544,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752665378.4983668,openedApp,Europe/Madrid,
False,instagram,,,1752665403.164649,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752665440.0493941,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752666223.868496,openedApp,Europe/Madrid,
False,instagram,,,1752666273.23086,closedApp,Europe/Madrid,
False,instagram,,,1752666629.161197,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752672521.175668,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752673452.7067518,openedApp,Europe/Madrid,
False,instagram,,,1752673479.342603,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752674294.3272219,openedApp,Europe/Madrid,
False,instagram,,,1752674311.445465,closedApp,Europe/Madrid,
False,instagram,,,1752674517.493719,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752674611.180067,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752674804.562879,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752688483.000472,openedApp,Europe/Madrid,
False,instagram,,,1752688499.1354752,closedApp,Europe/Madrid,
False,instagram,,,1752689082.691334,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752690492.905342,openedApp,Europe/Madrid,
False,instagram,,,1752690506.171598,closedApp,Europe/Madrid,
False,instagram,,,1752692638.256666,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752693780.473897,openedApp,Europe/Madrid,
False,instagram,,,1752693841.223288,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752694603.788708,openedApp,Europe/Madrid,
False,instagram,,,1752694752.175008,closedApp,Europe/Madrid,
False,instagram,,,1752694806.166415,closedApp,Europe/Madrid,
False,instagram,,,1752694872.387959,closedApp,Europe/Madrid,
False,instagram,,,1752695034.4477081,closedApp,Europe/Madrid,
False,instagram,,,1752695164.290834,closedApp,Europe/Madrid,
False,instagram,,,1752695573.1837811,closedApp,Europe/Madrid,
False,instagram,,,1752695877.006956,closedApp,Europe/Madrid,
False,instagram,,,1752695945.780035,closedApp,Europe/Madrid,
False,instagram,,,1752695991.181518,closedApp,Europe/Madrid,
False,instagram,,,1752696129.464793,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752696386.785068,openedApp,Europe/Madrid,
False,instagram,,,1752696611.501679,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752697413.7190561,openedApp,Europe/Madrid,
False,instagram,,,1752697494.459691,closedApp,Europe/Madrid,
False,instagram,,,1752697574.743828,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752697882.874095,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752698177.6650581,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1752697945.288722,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752698568.480355,openedApp,Europe/Madrid,
False,instagram,,,1752698757.88535,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752698887.86661,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752698969.524698,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752698982.4471679,openedApp,Europe/Madrid,
False,instagram,,,1752698994.915283,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752699075.06887,openedApp,Europe/Madrid,
False,instagram,,,1752699303.741023,closedApp,Europe/Madrid,
False,instagram,,,1752699346.3652391,closedApp,Europe/Madrid,
False,instagram,,,1752699383.649576,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752700265.9763389,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752700375.780037,openedApp,Europe/Madrid,
False,instagram,,,1752702784.115776,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752731692.175799,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752735001.1090012,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752735023.533279,openedApp,Europe/Madrid,
False,instagram,,,1752735125.6214252,closedApp,Europe/Madrid,
False,instagram,,,1752735175.8108912,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752740477.024621,openedApp,Europe/Madrid,
False,instagram,,,1752740556.429492,closedApp,Europe/Madrid,
False,instagram,,,1752740759.6415439,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752743879.366988,openedApp,Europe/Madrid,
False,instagram,,,1752743937.4428558,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752752856.92912,openedApp,Europe/Madrid,
False,instagram,,,1752752871.1568651,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752760262.540072,openedApp,Europe/Madrid,
False,instagram,,,1752760283.7598438,closedApp,Europe/Madrid,
False,instagram,,,1752760320.1910229,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752760829.867729,openedApp,Europe/Madrid,
False,instagram,,,1752760959.854216,closedApp,Europe/Madrid,
False,instagram,,,1752761189.093398,closedApp,Europe/Madrid,
False,instagram,,,1752762232.287627,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752765245.5277882,openedApp,Europe/Madrid,
False,instagram,,,1752765328.102436,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752765529.241034,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752765532.213794,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752765534.195766,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752765578.66293,openedApp,Europe/Madrid,
False,instagram,,,1752765627.280696,closedApp,Europe/Madrid,
False,instagram,,,1752765679.275214,closedApp,Europe/Madrid,
False,instagram,,,1752765732.6003342,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752766034.939375,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752766348.8883638,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752766362.4275541,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752768040.829064,openedApp,Europe/Madrid,
False,instagram,,,1752768397.117202,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752778348.352024,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752780514.896195,openedApp,Europe/Madrid,
False,instagram,,,1752780630.562945,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752781053.991301,openedApp,Europe/Madrid,
False,instagram,,,1752781205.570843,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752787608.746419,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752787809.96664,dismissedAppOpening,Europe/Madrid,
False,instagram,,,1752787663.4092789,closedApp,Europe/Madrid,
False,instagram,,,1752787699.548235,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752787847.975599,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752787911.753216,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752788588.179665,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752788606.342575,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752788686.344092,openedApp,Europe/Madrid,
False,instagram,,,1752788737.2943401,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752788842.940037,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752789947.247499,openedApp,Europe/Madrid,
False,instagram,,,1752790010.333266,closedApp,Europe/Madrid,
False,instagram,,,1752790315.36131,closedApp,Europe/Madrid,
False,instagram,,,1752790633.046263,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752791083.5788898,openedApp,Europe/Madrid,
False,instagram,,,1752791222.609517,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752792892.362177,openedApp,Europe/Madrid,
False,instagram,,,1752793101.139344,closedApp,Europe/Madrid,
False,instagram,,,1752794295.142294,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752821259.606844,openedApp,Europe/Madrid,
False,instagram,,,1752821442.257533,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752843410.133609,openedApp,Europe/Madrid,
False,instagram,,,1752843701.5408149,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752845029.302006,openedApp,Europe/Madrid,
False,instagram,,,1752846168.345778,closedApp,Europe/Madrid,
False,instagram,,,1752846192.166961,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752846408.51853,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752862033.583373,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752862130.985311,openedApp,Europe/Madrid,
False,instagram,,,1752862273.706259,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752862576.382516,openedApp,Europe/Madrid,
False,instagram,,,1752863427.0716372,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752863430.158421,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752863520.3235369,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752864890.690713,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752866582.900842,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752866925.755042,openedApp,Europe/Madrid,
False,instagram,,,1752867014.376151,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752867274.8566709,openedApp,Europe/Madrid,
False,instagram,,,1752867288.346384,closedApp,Europe/Madrid,
False,instagram,,,1752867336.715409,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752867559.551094,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752868361.679172,openedApp,Europe/Madrid,
False,instagram,,,1752868383.539176,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752871995.131123,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752872122.5691671,openedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752873284.4112291,openedApp,Europe/Madrid,
False,instagram,,,1752873401.65506,closedApp,Europe/Madrid,
False,instagram,,,1752873538.834868,closedApp,Europe/Madrid,
False,instagram,,,1752873969.3333569,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752874095.975431,openedApp,Europe/Madrid,
False,instagram,,,1752874356.255194,closedApp,Europe/Madrid,
False,instagram,,,1752874982.9285421,closedApp,Europe/Madrid,
False,instagram,,,1752875263.5035238,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752875331.478293,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752876507.299974,openedApp,Europe/Madrid,
False,instagram,,,1752876526.41575,closedApp,Europe/Madrid,
False,instagram,,,1752903734.307261,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752904857.807135,openedApp,Europe/Madrid,
False,instagram,,,1752905089.881109,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752905168.451119,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752912272.349801,openedApp,Europe/Madrid,
False,instagram,,,1752912504.23155,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752916596.807035,openedApp,Europe/Madrid,
False,instagram,,,1752916624.733072,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752917032.860585,openedApp,Europe/Madrid,
False,instagram,,,1752917085.50732,closedApp,Europe/Madrid,
False,instagram,,,1752917161.8752499,closedApp,Europe/Madrid,
False,instagram,,,1752917740.984334,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752918033.123833,openedApp,Europe/Madrid,
False,instagram,,,1752918050.899615,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752919268.176981,openedApp,Europe/Madrid,
