resolution,timezone,app,isReIntervention,interventionDuration,interventionType,timestamp,purpose,timeIntervalUntilReIntervention
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751092012.919502,Unterhaltung,600.0
closedApp,Europe/Zurich,instagram,False,,,1751092114.149867,,
closedApp,Europe/Zurich,instagram,False,,,1751092201.277022,,
closedApp,Europe/Zurich,instagram,False,,,1751092382.5713449,,
closedApp,Europe/Zurich,instagram,False,,,1751092711.8517652,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751092726.3450708,Unterhaltung,840.0
closedApp,Europe/Zurich,instagram,False,,,1751092911.230422,,
closedApp,Europe/Zurich,instagram,False,,,1751093546.709763,,
closedApp,Europe/Zurich,instagram,False,,,1751093581.353637,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751093595.077969,Unterhaltung,960.0
closedApp,Europe/Zurich,instagram,False,,,1751094578.717205,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751094592.052686,Unterhaltung,720.0
closedApp,Europe/Zurich,instagram,False,,,1751095207.181035,,
closedApp,Europe/Zurich,instagram,False,,,1751095301.300147,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751095314.703106,Unterhaltung,1080.0
closedApp,Europe/Zurich,instagram,False,,,1751095515.73237,,
closedApp,Europe/Zurich,instagram,False,,,1751095613.144137,,
closedApp,Europe/Zurich,instagram,False,,,1751096384.54605,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751096398.9656348,Unterhaltung,1320.0
closedApp,Europe/Zurich,instagram,False,,,1751097810.3310819,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751097823.790197,Unterhaltung,660.0
closedApp,Europe/Zurich,instagram,False,,,1751098473.0683541,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751098486.5787601,Unterhaltung,780.0
closedApp,Europe/Zurich,instagram,False,,,1751099257.065872,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751099280.401922,Unterhaltung,960.0
closedApp,Europe/Zurich,instagram,False,,,1751099497.8252602,,
closedApp,Europe/Zurich,instagram,False,,,1751100221.135963,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751100236.807156,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751100861.320301,,
closedApp,Europe/Zurich,instagram,False,,,1751101282.0552468,,
closedApp,Europe/Zurich,youtube,False,,,1751102004.613946,,
closedApp,Europe/Zurich,youtube,False,,,1751102620.1644568,,
closedApp,Europe/Zurich,youtube,False,,,1751102838.920713,,
closedApp,Europe/Zurich,youtube,False,,,1751105308.125876,,
closedApp,Europe/Zurich,youtube,False,,,1751105487.405021,,
closedApp,Europe/Zurich,youtube,False,,,1751105545.568083,,
closedApp,Europe/Zurich,youtube,False,,,1751105840.173996,,
closedApp,Europe/Zurich,youtube,False,,,1751105913.8804011,,
closedApp,Europe/Zurich,youtube,False,,,1751106190.004617,,
closedApp,Europe/Zurich,youtube,False,,,1751106647.4646091,,
closedApp,Europe/Zurich,youtube,False,,,1751107642.43442,,
closedApp,Europe/Zurich,youtube,False,,,1751107651.072099,,
closedApp,Europe/Zurich,youtube,False,,,1751107656.934373,,
closedApp,Europe/Zurich,pornhub,False,,,1751101371.728847,,
closedApp,Europe/Zurich,pornhub,False,,,1751101489.7115989,,
closedApp,Europe/Zurich,pornhub,False,,,1751101492.6108608,,
closedApp,Europe/Zurich,pornhub,False,,,1751101501.181233,,
closedApp,Europe/Zurich,pornhub,False,,,1751101511.729255,,
closedApp,Europe/Zurich,pornhub,False,,,1751101525.320953,,
closedApp,Europe/Zurich,pornhub,False,,,1751101527.240621,,
closedApp,Europe/Zurich,pornhub,False,,,1751101528.351338,,
closedApp,Europe/Zurich,pornhub,False,,,1751101531.249037,,
closedApp,Europe/Zurich,pornhub,False,,,1751101533.46929,,
closedApp,Europe/Zurich,pornhub,False,,,1751101544.020911,,
closedApp,Europe/Zurich,pornhub,False,,,1751101551.1016622,,
closedApp,Europe/Zurich,pornhub,False,,,1751101558.8788419,,
closedApp,Europe/Zurich,pornhub,False,,,1751101913.3930988,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751107793.465929,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751107797.1241078,,
closedApp,Europe/Zurich,youtube,False,,,1751110705.469596,,
closedApp,Europe/Zurich,youtube,False,,,1751115890.500776,,
closedApp,Europe/Zurich,youtube,False,,,1751116017.57582,,
closedApp,Europe/Zurich,youtube,False,,,1751116210.3923512,,
closedApp,Europe/Zurich,youtube,False,,,1751117017.751009,,
closedApp,Europe/Zurich,youtube,False,,,1751117443.780241,,
closedApp,Europe/Zurich,youtube,False,,,1751117467.024681,,
closedApp,Europe/Zurich,youtube,False,,,1751118616.1424809,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751118658.7655358,Unterhaltung,1200.0
closedApp,Europe/Zurich,instagram,False,,,1751118705.383776,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751128807.6263509,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1751129014.8712878,,
closedApp,Europe/Zurich,instagram,False,,,1751129155.967674,,
closedApp,Europe/Zurich,instagram,False,,,1751129417.650121,,
closedApp,Europe/Zurich,instagram,False,,,1751129502.734439,,
closedApp,Europe/Zurich,instagram,False,,,1751129677.139482,,
closedApp,Europe/Zurich,instagram,False,,,1751129859.234648,,
closedApp,Europe/Zurich,youtube,False,,,1751130006.413193,,
closedApp,Europe/Zurich,youtube,False,,,1751130017.007446,,
closedApp,Europe/Zurich,youtube,False,,,1751131621.524557,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751131670.665869,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751131673.5577621,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751131675.398251,,
closedApp,Europe/Zurich,youtube,False,,,1751131721.066136,,
closedApp,Europe/Zurich,youtube,False,,,1751131911.840625,,
closedApp,Europe/Zurich,youtube,False,,,1751132097.747418,,
closedApp,Europe/Zurich,youtube,False,,,1751132141.5990438,,
closedApp,Europe/Zurich,youtube,False,,,1751132357.766326,,
closedApp,Europe/Zurich,youtube,False,,,1751132587.920836,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751159614.1204119,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751160029.234363,,
closedApp,Europe/Zurich,youtube,False,,,1751160094.4677439,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751160299.6998,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751160366.907311,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751161152.0303931,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751161161.745554,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751161182.849627,Unterhaltung,
closedApp,Europe/Zurich,instagram,False,,,1751161712.946763,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751191561.797709,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751191564.459343,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751191580.465136,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751191697.006572,,
closedApp,Europe/Zurich,instagram,False,,,1751191807.4713469,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751194739.25849,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1751195075.705519,,
closedApp,Europe/Zurich,instagram,False,,,1751195099.307792,,
closedApp,Europe/Zurich,instagram,False,,,1751195518.994561,,
closedApp,Europe/Zurich,youtube,False,,,1751196052.734133,,
closedApp,Europe/Zurich,youtube,False,,,1751196629.421122,,
closedApp,Europe/Zurich,youtube,False,,,1751198407.044375,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751198433.41473,Unterhaltung,600.0
closedApp,Europe/Zurich,instagram,False,,,1751198841.714346,,
closedApp,Europe/Zurich,instagram,False,,,1751199006.760707,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751199020.6857228,Unterhaltung,1320.0
closedApp,Europe/Zurich,instagram,False,,,1751200158.4315782,,
closedApp,Europe/Zurich,instagram,False,,,1751200321.089291,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751200660.003206,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751200772.726663,,
closedApp,Europe/Zurich,instagram,False,,,1751200861.859057,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751202857.909893,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751202911.235714,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751202913.153607,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751202915.439344,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751203320.211859,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751203333.0919251,,
closedApp,Europe/Zurich,youtube,False,,,1751206004.05884,,
closedApp,Europe/Zurich,youtube,False,,,1751206027.299413,,
closedApp,Europe/Zurich,youtube,False,,,1751206033.974862,,
closedApp,Europe/Zurich,youtube,False,,,1751206387.1323671,,
closedApp,Europe/Zurich,youtube,False,,,1751207705.1074781,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751215365.679469,Ablenkung,840.0
closedApp,Europe/Zurich,instagram,False,,,1751215393.334077,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751223710.3156018,Unterhaltung,1080.0
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751224028.4962,,
closedApp,Europe/Zurich,instagram,False,,,1751223808.920449,,
closedApp,Europe/Zurich,youtube,False,,,1751229045.7689219,,
closedApp,Europe/Zurich,youtube,False,,,1751230442.494516,,
closedApp,Europe/Zurich,youtube,False,,,1751230473.892177,,
closedApp,Europe/Zurich,youtube,False,,,1751230476.4540548,,
closedApp,Europe/Zurich,youtube,False,,,1751230484.1972508,,
closedApp,Europe/Zurich,youtube,False,,,1751231207.757035,,
closedApp,Europe/Zurich,youtube,False,,,1751231310.030857,,
closedApp,Europe/Zurich,youtube,False,,,1751231353.076435,,
closedApp,Europe/Zurich,youtube,False,,,1751259548.252419,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751259618.19304,Unterhaltung,540.0
closedApp,Europe/Zurich,instagram,False,,,1751259707.1836371,,
closedApp,Europe/Zurich,youtube,False,,,1751264066.434895,,
closedApp,Europe/Zurich,youtube,False,,,1751264094.9604712,,
closedApp,Europe/Zurich,youtube,False,,,1751264234.770465,,
closedApp,Europe/Zurich,youtube,False,,,1751265173.822542,,
closedApp,Europe/Zurich,youtube,False,,,1751265927.884927,,
closedApp,Europe/Zurich,youtube,False,,,1751266299.845199,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751267762.1327481,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751267802.974302,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751267804.916257,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751268697.322427,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751268718.716794,Unterhaltung,960.0
closedApp,Europe/Zurich,instagram,False,,,1751268762.160009,,
closedApp,Europe/Zurich,instagram,False,,,1751268779.94275,,
closedApp,Europe/Zurich,instagram,False,,,1751269060.337387,,
closedApp,Europe/Zurich,instagram,False,,,1751269459.007988,,
closedApp,Europe/Zurich,instagram,False,,,1751269800.588062,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751269818.517165,Unterhaltung,660.0
closedApp,Europe/Zurich,instagram,False,,,1751270482.2226958,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751270496.1938438,Unterhaltung,720.0
closedApp,Europe/Zurich,instagram,False,,,1751271148.927827,,
closedApp,Europe/Zurich,youtube,False,,,1751274126.78542,,
closedApp,Europe/Zurich,youtube,False,,,1751275035.729675,,
closedApp,Europe/Zurich,youtube,False,,,1751294661.967998,,
closedApp,Europe/Zurich,youtube,False,,,1751294913.115325,,
closedApp,Europe/Zurich,youtube,False,,,1751295239.7985039,,
closedApp,Europe/Zurich,youtube,False,,,1751295725.731104,,
closedApp,Europe/Zurich,youtube,False,,,1751295808.541189,,
closedApp,Europe/Zurich,youtube,False,,,1751295904.959927,,
closedApp,Europe/Zurich,youtube,False,,,1751295942.4487782,,
closedApp,Europe/Zurich,youtube,False,,,1751296489.8000178,,
closedApp,Europe/Zurich,youtube,False,,,1751296715.628251,,
closedApp,Europe/Zurich,youtube,False,,,1751296773.908966,,
closedApp,Europe/Zurich,youtube,False,,,1751296783.518698,,
closedApp,Europe/Zurich,youtube,False,,,1751296788.47936,,
closedApp,Europe/Zurich,youtube,False,,,1751297507.355423,,
closedApp,Europe/Zurich,youtube,False,,,1751302169.458088,,
closedApp,Europe/Zurich,youtube,False,,,1751302212.25014,,
closedApp,Europe/Zurich,pornhub,False,,,1751271181.965026,,
closedApp,Europe/Zurich,pornhub,False,,,1751271342.00984,,
closedApp,Europe/Zurich,pornhub,False,,,1751271451.2942982,,
closedApp,Europe/Zurich,pornhub,False,,,1751271451.981978,,
closedApp,Europe/Zurich,pornhub,False,,,1751271511.472995,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751307986.634798,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751308000.682176,,
closedApp,Europe/Zurich,youtube,False,,,1751308719.791274,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751308836.36473,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1751308891.865374,,
closedApp,Europe/Zurich,youtube,False,,,1751308912.298701,,
closedApp,Europe/Zurich,youtube,False,,,1751309080.335567,,
closedApp,Europe/Zurich,youtube,False,,,1751310240.874076,,
closedApp,Europe/Zurich,youtube,False,,,1751310362.838207,,
closedApp,Europe/Zurich,youtube,False,,,1751310368.020082,,
closedApp,Europe/Zurich,youtube,False,,,1751316523.592315,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751316681.668688,,
closedApp,Europe/Zurich,youtube,False,,,1751316742.6181831,,
closedApp,Europe/Zurich,youtube,False,,,1751316764.192286,,
closedApp,Europe/Zurich,youtube,False,,,1751317105.404522,,
closedApp,Europe/Zurich,youtube,False,,,1751317893.69201,,
closedApp,Europe/Zurich,youtube,False,,,1751318765.631851,,
closedApp,Europe/Zurich,youtube,False,,,1751319167.746398,,
closedApp,Europe/Zurich,youtube,False,,,1751321101.866363,,
closedApp,Europe/Zurich,youtube,False,,,1751322502.625598,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751350106.505581,Unterhaltung,780.0
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751359102.973836,,
closedApp,Europe/Zurich,instagram,False,,,1751350513.233996,,
closedApp,Europe/Zurich,youtube,False,,,1751350588.492991,,
closedApp,Europe/Zurich,youtube,False,,,1751351911.14886,,
closedApp,Europe/Zurich,youtube,False,,,1751352349.789863,,
closedApp,Europe/Zurich,youtube,False,,,1751354368.538989,,
closedApp,Europe/Zurich,youtube,False,,,1751355712.052062,,
closedApp,Europe/Zurich,youtube,False,,,1751356165.712606,,
closedApp,Europe/Zurich,youtube,False,,,1751356611.8374581,,
closedApp,Europe/Zurich,youtube,False,,,1751356755.95842,,
closedApp,Europe/Zurich,youtube,False,,,1751357302.8256521,,
closedApp,Europe/Zurich,youtube,False,,,1751358561.018951,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751359141.177427,Unterhaltung,60.0
closedApp,Europe/Zurich,instagram,False,,,1751359155.8929539,,
closedApp,Europe/Zurich,youtube,False,,,1751370885.206816,,
closedApp,Europe/Zurich,youtube,False,,,1751371389.25569,,
closedApp,Europe/Zurich,youtube,False,,,1751372988.014974,,
closedApp,Europe/Zurich,youtube,False,,,1751373101.903494,,
closedApp,Europe/Zurich,youtube,False,,,1751373171.004724,,
closedApp,Europe/Zurich,youtube,False,,,1751373337.963465,,
closedApp,Europe/Zurich,youtube,False,,,1751373600.04909,,
closedApp,Europe/Zurich,youtube,False,,,1751374008.718773,,
closedApp,Europe/Zurich,youtube,False,,,1751375732.473887,,
closedApp,Europe/Zurich,youtube,False,,,1751375878.8074589,,
closedApp,Europe/Zurich,youtube,False,,,1751376266.674798,,
closedApp,Europe/Zurich,youtube,False,,,1751376691.951076,,
closedApp,Europe/Zurich,youtube,False,,,1751377272.541861,,
closedApp,Europe/Zurich,youtube,False,,,1751377388.0913239,,
closedApp,Europe/Zurich,youtube,False,,,1751377641.1758971,,
closedApp,Europe/Zurich,youtube,False,,,1751377989.176036,,
closedApp,Europe/Zurich,youtube,False,,,1751378350.193503,,
closedApp,Europe/Zurich,youtube,False,,,1751386462.17507,,
closedApp,Europe/Zurich,youtube,False,,,1751387814.279155,,
closedApp,Europe/Zurich,youtube,False,,,1751387879.6686969,,
closedApp,Europe/Zurich,youtube,False,,,1751387964.8056278,,
closedApp,Europe/Zurich,youtube,False,,,1751388283.357564,,
closedApp,Europe/Zurich,youtube,False,,,1751389642.870786,,
closedApp,Europe/Zurich,youtube,False,,,1751389835.685894,,
closedApp,Europe/Zurich,youtube,False,,,1751390247.9969049,,
closedApp,Europe/Zurich,youtube,False,,,1751395929.485852,,
closedApp,Europe/Zurich,pornhub,False,,,1751389156.07833,,
closedApp,Europe/Zurich,pornhub,False,,,1751389167.2893949,,
closedApp,Europe/Zurich,pornhub,False,,,1751389171.081732,,
closedApp,Europe/Zurich,pornhub,False,,,1751389179.723629,,
closedApp,Europe/Zurich,pornhub,False,,,1751389245.898238,,
closedApp,Europe/Zurich,pornhub,False,,,1751389246.6324801,,
closedApp,Europe/Zurich,pornhub,False,,,1751389337.0743551,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751396028.673118,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751396046.6894941,Unterhaltung,1260.0
closedApp,Europe/Zurich,instagram,False,,,1751396216.244676,,
closedApp,Europe/Zurich,instagram,False,,,1751396430.388598,,
closedApp,Europe/Zurich,instagram,False,,,1751396527.2544,,
closedApp,Europe/Zurich,instagram,False,,,1751396645.083045,,
closedApp,Europe/Zurich,instagram,False,,,1751396768.312346,,
closedApp,Europe/Zurich,instagram,False,,,1751396822.7011771,,
closedApp,Europe/Zurich,instagram,False,,,1751396847.43687,,
closedApp,Europe/Zurich,instagram,False,,,1751396909.6627688,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751397412.556817,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751397432.31546,Unterhaltung,780.0
closedApp,Europe/Zurich,instagram,False,,,1751397494.414535,,
closedApp,Europe/Zurich,linkedin,False,,,1751403779.5056849,,
closedApp,Europe/Zurich,youtube,False,,,1751404071.1331139,,
closedApp,Europe/Zurich,youtube,False,,,1751404097.600002,,
closedApp,Europe/Zurich,youtube,False,,,1751404477.839332,,
closedApp,Europe/Zurich,youtube,False,,,1751404566.171502,,
closedApp,Europe/Zurich,youtube,False,,,1751404582.194771,,
closedApp,Europe/Zurich,youtube,False,,,1751404801.1668591,,
closedApp,Europe/Zurich,youtube,False,,,1751404835.331029,,
closedApp,Europe/Zurich,youtube,False,,,1751405135.7500339,,
closedApp,Europe/Zurich,youtube,False,,,1751405551.108862,,
closedApp,Europe/Zurich,youtube,False,,,1751405685.7127728,,
closedApp,Europe/Zurich,youtube,False,,,1751406000.477364,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751406022.595778,Unterhaltung,420.0
closedApp,Europe/Zurich,instagram,False,,,1751406099.159734,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751444206.317471,Unterhaltung,1200.0
closedApp,Europe/Zurich,instagram,False,,,1751444608.0815392,,
closedApp,Europe/Zurich,instagram,False,,,1751444629.426969,,
closedApp,Europe/Zurich,instagram,False,,,1751445209.751031,,
closedApp,Europe/Zurich,instagram,False,,,1751445479.051516,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751445494.050465,Unterhaltung,540.0
closedApp,Europe/Zurich,instagram,False,,,1751445599.377819,,
closedApp,Europe/Zurich,instagram,False,,,1751446102.3916159,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751446116.3229861,Unterhaltung,1020.0
closedApp,Europe/Zurich,instagram,False,,,1751446390.291819,,
closedApp,Europe/Zurich,instagram,False,,,1751446434.5979881,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751446774.989641,,
closedApp,Europe/Zurich,youtube,False,,,1751446789.895632,,
closedApp,Europe/Zurich,youtube,False,,,1751448276.683401,,
closedApp,Europe/Zurich,youtube,False,,,1751448461.245754,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751449481.164341,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751449483.744505,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751449501.042745,Unterhaltung,900.0
closedApp,Europe/Zurich,instagram,False,,,1751449542.427161,,
closedApp,Europe/Zurich,instagram,False,,,1751449626.074477,,
closedApp,Europe/Zurich,youtube,False,,,1751449907.737468,,
closedApp,Europe/Zurich,youtube,False,,,1751450036.280514,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751450058.021625,Unterhaltung,300.0
closedApp,Europe/Zurich,instagram,False,,,1751450363.808372,,
openedApp,Europe/Zurich,instagram,True,6.0,breathingExercise,1751450381.2768002,Unterhaltung,840.0
closedApp,Europe/Zurich,instagram,False,,,1751450874.490629,,
closedApp,Europe/Zurich,instagram,False,,,1751451015.731106,,
closedApp,Europe/Zurich,instagram,False,,,1751451181.336683,,
closedApp,Europe/Zurich,instagram,False,,,1751487096.472429,,
closedApp,Europe/Zurich,tikTok,False,,,1751463845.216532,,
closedApp,Europe/Zurich,youtube,False,,,1751452490.555511,,
closedApp,Europe/Zurich,youtube,False,,,1751454301.967735,,
closedApp,Europe/Zurich,youtube,False,,,1751454354.0906901,,
closedApp,Europe/Zurich,youtube,False,,,1751454677.5436049,,
closedApp,Europe/Zurich,pornhub,False,,,1751452647.17271,,
closedApp,Europe/Zurich,pornhub,False,,,1751452725.5532398,,
closedApp,Europe/Zurich,pornhub,False,,,1751452736.519023,,
closedApp,Europe/Zurich,pornhub,False,,,1751452770.364696,,
closedApp,Europe/Zurich,pornhub,False,,,1751452844.020656,,
closedApp,Europe/Zurich,pornhub,False,,,1751452844.8729281,,
closedApp,Europe/Zurich,pornhub,False,,,1751452981.409368,,
dismissedAppOpening,Europe/Zurich,instagram,False,6.0,breathingExercise,1751487098.214939,,
closedApp,Europe/Zurich,tikTok,False,,,1751499209.078872,,
closedApp,Europe/Zurich,twitter,False,,,1751499893.77534,,
closedApp,Europe/Zurich,twitter,False,,,1751500045.349175,,
closedApp,Europe/Zurich,twitter,False,,,1751500062.851435,,
closedApp,Europe/Zurich,twitter,False,,,1751500085.7825232,,
closedApp,Europe/Zurich,twitter,False,,,1751500097.858963,,
closedApp,Europe/Zurich,twitter,False,,,1751500297.5821881,,
closedApp,Europe/Zurich,twitter,False,,,1751501008.194504,,
closedApp,Europe/Zurich,facebook,False,,,1751497501.5508919,,
closedApp,Europe/Zurich,facebook,False,,,1751497512.788134,,
closedApp,Europe/Zurich,facebook,False,,,1751497526.308999,,
closedApp,Europe/Zurich,facebook,False,,,1751497642.0863008,,
closedApp,Europe/Zurich,facebook,False,,,1751497772.099172,,
closedApp,Europe/Zurich,facebook,False,,,1751497798.783987,,
closedApp,Europe/Zurich,facebook,False,,,1751497815.004205,,
closedApp,Europe/Zurich,facebook,False,,,1751497848.164515,,
closedApp,Europe/Zurich,facebook,False,,,1751497870.936594,,
closedApp,Europe/Zurich,facebook,False,,,1751498975.63488,,
closedApp,Europe/Zurich,facebook,False,,,1751498978.9662352,,
closedApp,Europe/Zurich,facebook,False,,,1751498982.375965,,
closedApp,Europe/Zurich,linkedin,False,,,1751497975.23144,,
closedApp,Europe/Zurich,linkedin,False,,,1751497987.460187,,
closedApp,Europe/Zurich,linkedin,False,,,1751497994.752187,,
closedApp,Europe/Zurich,linkedin,False,,,1751498009.4965649,,
closedApp,Europe/Zurich,linkedin,False,,,1751498016.695315,,
closedApp,Europe/Zurich,linkedin,False,,,1751498023.278976,,
closedApp,Europe/Zurich,linkedin,False,,,1751498025.079848,,
closedApp,Europe/Zurich,linkedin,False,,,1751498061.889632,,
closedApp,Europe/Zurich,linkedin,False,,,1751498130.06266,,
closedApp,Europe/Zurich,linkedin,False,,,1751498140.607554,,
closedApp,Europe/Zurich,linkedin,False,,,1751498157.44326,,
closedApp,Europe/Zurich,linkedin,False,,,1751498179.29115,,
closedApp,Europe/Zurich,linkedin,False,,,1751498424.966399,,
closedApp,Europe/Zurich,linkedin,False,,,1751498666.181504,,
closedApp,Europe/Zurich,linkedin,False,,,1751498670.2671242,,
closedApp,Europe/Zurich,linkedin,False,,,1751498680.909559,,
closedApp,Europe/Zurich,linkedin,False,,,1751498722.991319,,
closedApp,Europe/Zurich,linkedin,False,,,1751499011.173924,,
closedApp,Europe/Zurich,linkedin,False,,,1751499016.650642,,
closedApp,Europe/Zurich,linkedin,False,,,1751499020.168719,,
closedApp,Europe/Zurich,linkedin,False,,,1751499022.494492,,
closedApp,Europe/Zurich,linkedin,False,,,1751499031.439987,,
closedApp,Europe/Zurich,linkedin,False,,,1751499035.1824641,,
closedApp,Europe/Zurich,linkedin,False,,,1751499058.950396,,
closedApp,Europe/Zurich,linkedin,False,,,1751499173.890592,,
closedApp,Europe/Zurich,linkedin,False,,,1751499419.0173469,,
closedApp,Europe/Zurich,linkedin,False,,,1751499542.96032,,
closedApp,Europe/Zurich,linkedin,False,,,1751499546.851989,,
closedApp,Europe/Zurich,linkedin,False,,,1751499558.005914,,
closedApp,Europe/Zurich,linkedin,False,,,1751499587.668566,,
closedApp,Europe/Zurich,linkedin,False,,,1751499588.755941,,
closedApp,Europe/Zurich,linkedin,False,,,1751499707.122061,,
closedApp,Europe/Zurich,linkedin,False,,,1751499714.363583,,
closedApp,Europe/Zurich,linkedin,False,,,1751499725.580319,,
closedApp,Europe/Zurich,linkedin,False,,,1751499735.044929,,
closedApp,Europe/Zurich,linkedin,False,,,1751499739.387233,,
closedApp,Europe/Zurich,linkedin,False,,,1751499742.1564841,,
closedApp,Europe/Zurich,linkedin,False,,,1751499745.1798692,,
closedApp,Europe/Zurich,linkedin,False,,,1751499790.516365,,
closedApp,Europe/Zurich,linkedin,False,,,1751499806.195045,,
closedApp,Europe/Zurich,linkedin,False,,,1751499813.9475899,,
closedApp,Europe/Zurich,youtube,False,,,1751505596.0134702,,
closedApp,Europe/Zurich,youtube,False,,,1751505609.066206,,
closedApp,Europe/Zurich,youtube,False,,,1751505703.287395,,
closedApp,Europe/Zurich,youtube,False,,,1751505850.7582378,,
closedApp,Europe/Zurich,ebay,False,,,1751489528.8727698,,
closedApp,Europe/Zurich,tagesanzeiger,False,,,1751496729.499926,,
openedApp,Europe/Zurich,instagram,False,6.0,breathingExercise,1751530697.307272,Unterhaltung,480.0
closedApp,Europe/Zurich,instagram,False,,,1751531183.671473,,
