interventionType,resolution,timestamp,isReIntervention,interventionDuration,app,timezone,purpose
,closedApp,1754308938.843638,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754310070.474916,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754310248.1644921,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754310253.045858,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754310439.074922,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754310440.985255,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754324542.454395,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754324580.8667588,False,,instagram,America/New_York,
breathingExercise,openedApp,1754338676.731567,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754338694.263935,False,,instagram,America/New_York,
,closedApp,1754338694.319607,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754339025.253298,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754339026.749628,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754339050.666601,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754339155.372675,False,6.0,instagram,America/New_York,Message
,closedApp,1754339522.673773,False,,instagram,America/New_York,
,closedApp,1754339522.691684,False,,instagram,America/New_York,
breathingExercise,openedApp,1754342236.379369,False,6.0,instagram,America/New_York,Message
breathingExercise,dismissedAppOpening,1754349411.6616678,False,6.0,instagram,America/New_York,
,closedApp,1754342289.034419,False,,instagram,America/New_York,
,closedApp,1754342289.138747,False,,instagram,America/New_York,
,closedApp,1754342873.2004728,False,,instagram,America/New_York,
breathingExercise,openedApp,1754349428.537883,False,6.0,instagram,America/New_York,Message
,closedApp,1754349447.127728,False,,instagram,America/New_York,
,closedApp,1754349447.2034168,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754360237.257514,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754400374.063451,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754400409.549154,False,,instagram,America/New_York,
,closedApp,1754400409.633854,False,,instagram,America/New_York,
breathingExercise,openedApp,1754401557.252305,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754401654.17165,False,,instagram,America/New_York,
,closedApp,1754401654.233089,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754402541.501404,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754402577.735456,False,6.0,instagram,America/New_York,Post something
,closedApp,1754402646.1347141,False,,instagram,America/New_York,
,closedApp,1754402646.2374039,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754403012.3181682,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754403013.752676,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754404165.2480059,False,6.0,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754404166.6388168,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754405982.161933,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754406237.90831,False,,instagram,America/New_York,
,closedApp,1754406238.174326,False,,instagram,America/New_York,
,closedApp,1754406564.483581,False,,instagram,America/New_York,
,closedApp,1754406564.53163,False,,instagram,America/New_York,
,closedApp,1754406617.4479818,False,,instagram,America/New_York,
,closedApp,1754406617.535893,False,,instagram,America/New_York,
,closedApp,1754406656.4543772,False,,instagram,America/New_York,
,closedApp,1754406656.528675,False,,instagram,America/New_York,
,closedApp,1754406828.828535,False,,instagram,America/New_York,
,closedApp,1754406829.10139,False,,instagram,America/New_York,
,closedApp,1754407259.700725,False,,instagram,America/New_York,
,closedApp,1754407259.753574,False,,instagram,America/New_York,
breathingExercise,dismissedAppOpening,1754407683.958072,False,6.0,instagram,America/New_York,
breathingExercise,openedApp,1754407777.4557462,False,6.0,instagram,America/New_York,Search Info
,closedApp,1754407906.552137,False,,instagram,America/New_York,
,closedApp,1754407906.6396341,False,,instagram,America/New_York,
,closedApp,1754408172.408294,False,,instagram,America/New_York,
,closedApp,1754408172.443767,False,,instagram,America/New_York,
,closedApp,1754408251.197052,False,,instagram,America/New_York,
,closedApp,1754408251.261513,False,,instagram,America/New_York,
,closedApp,1754408314.324335,False,,instagram,America/New_York,
,closedApp,1754408314.387294,False,,instagram,America/New_York,
,closedApp,1754408385.534107,False,,instagram,America/New_York,
,closedApp,1754408385.5948071,False,,instagram,America/New_York,
,closedApp,1754408834.823714,False,,instagram,America/New_York,
,closedApp,1754408834.876914,False,,instagram,America/New_York,
,closedApp,1754409113.853946,False,,instagram,America/New_York,
,closedApp,1754409113.952457,False,,instagram,America/New_York,
breathingExercise,openedApp,1754410787.7181969,False,6.0,instagram,America/New_York,Post something
,closedApp,1754410826.27052,False,,instagram,America/New_York,
,closedApp,1754410826.3466082,False,,instagram,America/New_York,
,closedApp,1754411202.213344,False,,instagram,America/New_York,
,closedApp,1754411202.37192,False,,instagram,America/New_York,
breathingExercise,openedApp,1754413108.0848808,False,6.0,instagram,America/New_York,Post something
,closedApp,1754413122.471198,False,,instagram,America/New_York,
,closedApp,1754413122.532113,False,,instagram,America/New_York,
,closedApp,1754413283.306384,False,,instagram,America/New_York,
,closedApp,1754413283.409961,False,,instagram,America/New_York,
breathingExercise,openedApp,1754420263.01875,False,6.0,instagram,America/New_York,Stay In the Loop
,closedApp,1754420450.3412662,False,,instagram,America/New_York,
,closedApp,1754420450.480469,False,,instagram,America/New_York,
breathingExercise,openedApp,1754426445.3505769,False,6.0,instagram,America/New_York,Post something
,closedApp,1754426560.120501,False,,instagram,America/New_York,
,closedApp,1754426560.1983728,False,,instagram,America/New_York,
