timestamp,isReIntervention,interventionType,app,resolution,timezone,interventionDuration,purpose
1749512642.468392,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749512654.941438,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749512737.968111,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Message
1749513128.881355,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749513146.959626,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,cause i wanna 
1749513179.8926392,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,doomscroll
1749513901.079565,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,grrr
1749513959.580138,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749514197.5232391,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,t
1749514285.581645,False,,tikTok,closedApp,Europe/Berlin,,
1749514303.982709,False,,tikTok,closedApp,Europe/Berlin,,
1749524887.5686111,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,wastknb tkme cnasinb vsrd 
1749536411.549786,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749524965.54631,False,,tikTok,closedApp,Europe/Berlin,,
1749536424.507695,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,jjj
1749536446.657278,False,,tumblr,closedApp,Europe/Berlin,,
1749536462.8057299,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,kiki do yiy love me 
1749537328.706646,False,,tikTok,closedApp,Europe/Berlin,,
1749537545.097457,False,,tikTok,closedApp,Europe/Berlin,,
1749540452.007403,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,scroll
1749540484.155252,False,,tikTok,closedApp,Europe/Berlin,,
1749541082.305119,False,,tikTok,closedApp,Europe/Berlin,,
1749541255.4006639,False,,tikTok,closedApp,Europe/Berlin,,
1749544171.389063,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,b
1749544192.012236,False,,tikTok,closedApp,Europe/Berlin,,
1749545264.551754,False,,tikTok,closedApp,Europe/Berlin,,
1749550792.829637,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,h
1749552413.065113,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,n
1749552454.644069,False,,tikTok,closedApp,Europe/Berlin,,
1749552464.4352698,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749552479.3931231,False,,tumblr,closedApp,Europe/Berlin,,
1749552581.4022489,False,,tumblr,closedApp,Europe/Berlin,,
1749552618.419122,False,,tumblr,closedApp,Europe/Berlin,,
1749555763.013061,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749555784.769713,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Search Info
1749557082.295728,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749555855.732867,False,,tikTok,closedApp,Europe/Berlin,,
1749556418.6101089,False,,tikTok,closedApp,Europe/Berlin,,
1749557124.6952891,False,,tikTok,closedApp,Europe/Berlin,,
1749559593.694491,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749559731.482856,False,,tikTok,closedApp,Europe/Berlin,,
1749561037.6809711,False,,tikTok,closedApp,Europe/Berlin,,
1749561528.264982,False,,tikTok,closedApp,Europe/Berlin,,
1749561716.126426,False,,tikTok,closedApp,Europe/Berlin,,
1749569358.5861058,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749571681.069511,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749569553.569628,False,,tikTok,closedApp,Europe/Berlin,,
1749570207.1968179,False,,tikTok,closedApp,Europe/Berlin,,
1749570225.0403938,False,,tikTok,closedApp,Europe/Berlin,,
1749570263.65771,False,,tikTok,closedApp,Europe/Berlin,,
1749570793.6936321,False,,tikTok,closedApp,Europe/Berlin,,
1749571030.811444,False,,tikTok,closedApp,Europe/Berlin,,
1749571669.299952,False,,tikTok,closedApp,Europe/Berlin,,
1749571737.54543,False,,tumblr,closedApp,Europe/Berlin,,
1749571902.9434319,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749572074.829692,False,,tikTok,closedApp,Europe/Berlin,,
1749572124.8344011,False,,tikTok,closedApp,Europe/Berlin,,
1749572377.470765,False,,tikTok,closedApp,Europe/Berlin,,
1749572421.944016,False,,tikTok,closedApp,Europe/Berlin,,
1749572681.001944,False,,tikTok,closedApp,Europe/Berlin,,
1749572864.70407,False,,tikTok,closedApp,Europe/Berlin,,
1749572916.957926,False,,tikTok,closedApp,Europe/Berlin,,
1749573083.174238,False,,tikTok,closedApp,Europe/Berlin,,
1749573272.5071979,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749573367.793422,False,,tikTok,closedApp,Europe/Berlin,,
1749575541.543016,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Bored
1749575559.645616,False,,tikTok,closedApp,Europe/Berlin,,
1749576128.987066,False,,tikTok,closedApp,Europe/Berlin,,
1749578268.345337,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749578320.9076838,False,,tumblr,closedApp,Europe/Berlin,,
1749578330.452392,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749580545.334961,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749578381.095895,False,,tikTok,closedApp,Europe/Berlin,,
1749580312.703716,False,,tikTok,closedApp,Europe/Berlin,,
1749580597.295343,False,,tikTok,closedApp,Europe/Berlin,,
1749581633.864798,False,,tikTok,closedApp,Europe/Berlin,,
1749581774.1079679,False,,tikTok,closedApp,Europe/Berlin,,
1749581800.981605,False,,tikTok,closedApp,Europe/Berlin,,
1749582007.363749,False,,tikTok,closedApp,Europe/Berlin,,
1749582040.52987,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749582067.6848578,False,,tikTok,closedApp,Europe/Berlin,,
1749582203.519494,False,,tikTok,closedApp,Europe/Berlin,,
1749582207.132262,False,,tikTok,closedApp,Europe/Berlin,,
1749582263.367494,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749582295.62153,False,,tikTok,closedApp,Europe/Berlin,,
1749582321.186897,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749582509.5700479,False,,twitter,closedApp,Europe/Berlin,,
1749582524.5220618,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749583261.706394,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749582562.066663,False,,tikTok,closedApp,Europe/Berlin,,
1749583251.42213,False,,tikTok,closedApp,Europe/Berlin,,
1749583718.65639,False,,tikTok,closedApp,Europe/Berlin,,
1749583311.706635,False,,tumblr,closedApp,Europe/Berlin,,
1749583722.063682,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749583790.2599192,False,,tikTok,closedApp,Europe/Berlin,,
1749583810.381174,False,,tikTok,closedApp,Europe/Berlin,,
1749583822.610228,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Message
1749583884.938647,False,,tumblr,closedApp,Europe/Berlin,,
1749584047.974724,False,,tikTok,closedApp,Europe/Berlin,,
1749584050.8009892,False,,tikTok,closedApp,Europe/Berlin,,
1749584106.4389539,False,,tikTok,closedApp,Europe/Berlin,,
1749584126.211143,False,,tikTok,closedApp,Europe/Berlin,,
1749584219.876789,False,,tikTok,closedApp,Europe/Berlin,,
1749584250.243808,False,,tikTok,closedApp,Europe/Berlin,,
1749584728.5468822,False,,tikTok,closedApp,Europe/Berlin,,
1749584730.4484649,False,,tikTok,closedApp,Europe/Berlin,,
1749584067.670156,False,,tumblr,closedApp,Europe/Berlin,,
1749584740.81352,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Message
1749585055.849498,False,,tumblr,closedApp,Europe/Berlin,,
1749585068.719301,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Check likes
1749585098.639137,False,,tikTok,closedApp,Europe/Berlin,,
1749585181.187037,False,,tikTok,closedApp,Europe/Berlin,,
1749585565.413292,False,,tumblr,closedApp,Europe/Berlin,,
1749585767.737266,False,,tumblr,closedApp,Europe/Berlin,,
1749585776.777823,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749585910.454571,False,,tikTok,closedApp,Europe/Berlin,,
1749586172.8488998,False,,tikTok,closedApp,Europe/Berlin,,
1749586176.912597,False,,tikTok,closedApp,Europe/Berlin,,
1749586190.5538058,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749586327.7327151,False,,tikTok,closedApp,Europe/Berlin,,
1749586363.928615,False,,tikTok,closedApp,Europe/Berlin,,
1749586414.810302,False,,tikTok,closedApp,Europe/Berlin,,
1749586292.898349,False,,tumblr,closedApp,Europe/Berlin,,
1749586343.702668,False,,tumblr,closedApp,Europe/Berlin,,
1749586554.5640302,False,,tumblr,closedApp,Europe/Berlin,,
1749586794.106487,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749586810.227237,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749586891.121566,False,,tikTok,closedApp,Europe/Berlin,,
1749586921.74068,False,,tikTok,closedApp,Europe/Berlin,,
1749586931.926918,False,,tikTok,closedApp,Europe/Berlin,,
1749587018.972674,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Entertainment
1749587911.807214,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749587260.562676,False,,tikTok,closedApp,Europe/Berlin,,
1749587486.3001819,False,,tikTok,closedApp,Europe/Berlin,,
1749587490.151443,False,,tikTok,closedApp,Europe/Berlin,,
1749588088.8675041,False,,tikTok,closedApp,Europe/Berlin,,
1749588092.6335979,False,,tikTok,closedApp,Europe/Berlin,,
1749588289.917105,False,,tikTok,closedApp,Europe/Berlin,,
1749588294.2158341,False,,tikTok,closedApp,Europe/Berlin,,
1749588452.207035,False,,tikTok,closedApp,Europe/Berlin,,
1749588456.5831208,False,,tikTok,closedApp,Europe/Berlin,,
1749588543.471325,False,,tikTok,closedApp,Europe/Berlin,,
1749588547.392737,False,,tikTok,closedApp,Europe/Berlin,,
1749587037.643021,False,,twitter,closedApp,Europe/Berlin,,
1749588605.485261,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749589384.0656362,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749588724.855414,False,,tikTok,closedApp,Europe/Berlin,,
1749588728.4637198,False,,tikTok,closedApp,Europe/Berlin,,
1749588773.2031431,False,,tikTok,closedApp,Europe/Berlin,,
1749588824.7746649,False,,tikTok,closedApp,Europe/Berlin,,
1749588900.8128319,False,,tikTok,closedApp,Europe/Berlin,,
1749588962.7261229,False,,tikTok,closedApp,Europe/Berlin,,
1749588965.184264,False,,tikTok,closedApp,Europe/Berlin,,
1749589016.201803,False,,tikTok,closedApp,Europe/Berlin,,
1749588635.995611,False,,tumblr,closedApp,Europe/Berlin,,
1749589522.429739,False,,tikTok,closedApp,Europe/Berlin,,
1749589551.5715141,False,,tikTok,closedApp,Europe/Berlin,,
1749589565.543047,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Message
1749589704.901135,False,,tikTok,closedApp,Europe/Berlin,,
1749589708.467812,False,,tikTok,closedApp,Europe/Berlin,,
1749589817.627991,False,,tikTok,closedApp,Europe/Berlin,,
1749589624.0150461,False,,twitter,closedApp,Europe/Berlin,,
1749590358.425189,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749590566.606148,False,,tikTok,closedApp,Europe/Berlin,,
1749590575.458839,False,,tikTok,closedApp,Europe/Berlin,,
1749590585.925107,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749590837.631397,False,,tikTok,closedApp,Europe/Berlin,,
1749591782.572266,False,,tikTok,closedApp,Europe/Berlin,,
1749591971.586756,False,,tikTok,closedApp,Europe/Berlin,,
1749592109.927589,False,,tikTok,closedApp,Europe/Berlin,,
1749592407.327152,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749593177.226805,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Message
1749592630.471303,False,,tikTok,closedApp,Europe/Berlin,,
1749592659.976664,False,,tikTok,closedApp,Europe/Berlin,,
1749592662.939508,False,,tikTok,closedApp,Europe/Berlin,,
1749592759.4023418,False,,tikTok,closedApp,Europe/Berlin,,
1749592890.976245,False,,tikTok,closedApp,Europe/Berlin,,
1749592958.7211719,False,,tikTok,closedApp,Europe/Berlin,,
1749592967.8548121,False,,tikTok,closedApp,Europe/Berlin,,
1749593033.788525,False,,tikTok,closedApp,Europe/Berlin,,
1749593235.546335,False,,twitter,closedApp,Europe/Berlin,,
1749593251.98743,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Search Info
1749593429.109976,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Bored
1749593976.402481,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749597388.236771,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749593426.402878,False,,tikTok,closedApp,Europe/Berlin,,
1749593598.9141688,False,,tikTok,closedApp,Europe/Berlin,,
1749593955.923421,False,,tikTok,closedApp,Europe/Berlin,,
1749593965.5768352,False,,tikTok,closedApp,Europe/Berlin,,
1749594068.358196,False,,tikTok,closedApp,Europe/Berlin,,
1749595990.998132,False,,tikTok,closedApp,Europe/Berlin,,
1749596549.2805,False,,tikTok,closedApp,Europe/Berlin,,
1749596556.083692,False,,tikTok,closedApp,Europe/Berlin,,
1749596683.814018,False,,tikTok,closedApp,Europe/Berlin,,
1749596739.4209418,False,,tikTok,closedApp,Europe/Berlin,,
1749596868.276562,False,,tikTok,closedApp,Europe/Berlin,,
1749597336.966906,False,,tikTok,closedApp,Europe/Berlin,,
1749597372.881359,False,,tikTok,closedApp,Europe/Berlin,,
1749597378.198326,False,,tikTok,closedApp,Europe/Berlin,,
1749597599.2805839,False,,tikTok,closedApp,Europe/Berlin,,
1749597845.4844642,False,,tikTok,closedApp,Europe/Berlin,,
1749597847.6903439,False,,tikTok,closedApp,Europe/Berlin,,
1749593439.757403,False,,twitter,closedApp,Europe/Berlin,,
1749593445.743767,False,,twitter,closedApp,Europe/Berlin,,
1749597465.716689,False,,tumblr,closedApp,Europe/Berlin,,
1749597639.240707,False,,tumblr,closedApp,Europe/Berlin,,
1749597859.457522,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Post something
1749597935.673451,False,,tikTok,closedApp,Europe/Berlin,,
1749598008.437953,False,,tikTok,closedApp,Europe/Berlin,,
1749597903.391747,False,,tumblr,closedApp,Europe/Berlin,,
1749598466.805461,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749598719.038919,False,,tikTok,closedApp,Europe/Berlin,,
1749598722.7107902,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749599103.762941,False,,tikTok,closedApp,Europe/Berlin,,
1749599107.330095,False,,tikTok,closedApp,Europe/Berlin,,
1749599406.0085511,False,,tikTok,closedApp,Europe/Berlin,,
1749600369.949908,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749600387.096895,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749600738.565619,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749600730.0106769,False,,tikTok,closedApp,Europe/Berlin,,
1749614650.0472322,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Bored
1749614715.606931,False,,tikTok,closedApp,Europe/Berlin,,
1749614727.679992,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749614973.6018581,False,,tikTok,closedApp,Europe/Berlin,,
1749623041.478394,False,,tikTok,closedApp,Europe/Berlin,,
1749614857.561322,False,,tumblr,closedApp,Europe/Berlin,,
1749623049.293106,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749623068.856173,False,,tumblr,closedApp,Europe/Berlin,,
1749630226.555831,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749630250.1073642,False,,tumblr,closedApp,Europe/Berlin,,
1749630263.271321,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749632251.0511332,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749630429.1271992,False,,tikTok,closedApp,Europe/Berlin,,
1749632056.437717,False,,tikTok,closedApp,Europe/Berlin,,
1749632241.5998502,False,,tikTok,closedApp,Europe/Berlin,,
1749632323.622369,False,,tumblr,closedApp,Europe/Berlin,,
1749632490.718481,False,,tikTok,closedApp,Europe/Berlin,,
1749632941.919724,False,,tikTok,closedApp,Europe/Berlin,,
1749632444.1765242,False,,tumblr,closedApp,Europe/Berlin,,
1749635195.8040109,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749638003.790915,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Bored
1749635248.131226,False,,tikTok,closedApp,Europe/Berlin,,
1749635562.443853,False,,tikTok,closedApp,Europe/Berlin,,
1749635987.1921458,False,,tikTok,closedApp,Europe/Berlin,,
1749636551.572033,False,,tikTok,closedApp,Europe/Berlin,,
1749636633.6663098,False,,tikTok,closedApp,Europe/Berlin,,
1749636891.15001,False,,tikTok,closedApp,Europe/Berlin,,
1749638046.4999828,False,,tikTok,closedApp,Europe/Berlin,,
1749638156.743159,False,,tikTok,closedApp,Europe/Berlin,,
1749638649.272476,False,,tikTok,closedApp,Europe/Berlin,,
1749638041.276393,False,,tumblr,closedApp,Europe/Berlin,,
1749639001.277117,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749639009.732228,False,,tikTok,closedApp,Europe/Berlin,,
1749639028.6540809,False,,tikTok,closedApp,Europe/Berlin,,
1749639037.4564672,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749639892.39307,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749639275.805367,False,,tikTok,closedApp,Europe/Berlin,,
1749639889.134853,False,,tikTok,closedApp,Europe/Berlin,,
1749639231.720622,False,,tumblr,closedApp,Europe/Berlin,,
1749641525.087074,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749645461.353193,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749645679.873323,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749645699.6577349,False,,tikTok,closedApp,Europe/Berlin,,
1749647127.00384,False,,tikTok,closedApp,Europe/Berlin,,
1749652153.958467,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749652246.0310202,False,,tikTok,closedApp,Europe/Berlin,,
1749652663.087308,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749652681.543052,False,,tikTok,closedApp,Europe/Berlin,,
1749652731.828601,False,,tikTok,closedApp,Europe/Berlin,,
1749661056.409791,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Bored
1749661083.313014,False,,tikTok,closedApp,Europe/Berlin,,
1749661091.848948,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749661228.549505,False,,tumblr,closedApp,Europe/Berlin,,
1749662243.119182,False,,tumblr,closedApp,Europe/Berlin,,
1749662245.2355242,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749662256.50661,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Bored
1749666279.636397,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749666494.664614,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749662352.764292,False,,tikTok,closedApp,Europe/Berlin,,
1749662403.5716228,False,,tikTok,closedApp,Europe/Berlin,,
1749666363.8679,False,,tikTok,closedApp,Europe/Berlin,,
1749666431.741376,False,,tikTok,closedApp,Europe/Berlin,,
1749666497.35947,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749666499.5455499,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749673937.087163,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749674105.342484,False,,tikTok,closedApp,Europe/Berlin,,
1749674725.7908201,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749674768.688411,False,,tikTok,closedApp,Europe/Berlin,,
1749674846.723445,False,,tikTok,closedApp,Europe/Berlin,,
1749676114.961797,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Bored
1749676136.013541,False,,tumblr,closedApp,Europe/Berlin,,
1749676150.677809,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749676247.003529,False,,tikTok,closedApp,Europe/Berlin,,
1749678305.545943,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749678391.190126,False,,tikTok,closedApp,Europe/Berlin,,
1749678415.4218569,False,breathingExercise,twitter,dismissedAppOpening,Europe/Berlin,3.0,
1749678715.014508,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Toilet
1749678744.911608,False,,tikTok,closedApp,Europe/Berlin,,
1749704985.991094,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749705107.0394201,False,,tikTok,closedApp,Europe/Berlin,,
1749705330.137645,False,,tikTok,closedApp,Europe/Berlin,,
1749705341.071924,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stalk crush
1749706009.058007,False,,tikTok,closedApp,Europe/Berlin,,
1749705515.322495,False,,tumblr,closedApp,Europe/Berlin,,
1749706019.3173718,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749706486.876158,False,,tumblr,closedApp,Europe/Berlin,,
1749706626.777093,False,,tumblr,closedApp,Europe/Berlin,,
1749706636.324387,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749706688.4285579,False,,tikTok,closedApp,Europe/Berlin,,
1749716292.547451,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749717222.758408,False,,tikTok,closedApp,Europe/Berlin,,
1749717482.085351,False,,tikTok,closedApp,Europe/Berlin,,
1749719133.960468,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749719184.285695,False,,tikTok,closedApp,Europe/Berlin,,
1749719670.08441,False,,tikTok,closedApp,Europe/Berlin,,
1749719785.182125,False,,tikTok,closedApp,Europe/Berlin,,
1749719845.761267,False,,tikTok,closedApp,Europe/Berlin,,
1749720015.047385,False,,tikTok,closedApp,Europe/Berlin,,
1749720074.010256,False,,tikTok,closedApp,Europe/Berlin,,
1749720331.058294,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749721384.443112,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749721846.3305779,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749722981.374331,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749722983.751991,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749722985.69016,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749725899.765584,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749725926.8426971,False,,tikTok,closedApp,Europe/Berlin,,
1749726247.077729,False,,tikTok,closedApp,Europe/Berlin,,
1749726754.433876,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749726771.006719,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749726791.524531,False,,tikTok,closedApp,Europe/Berlin,,
1749728579.6077209,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749735476.032474,False,,tikTok,closedApp,Europe/Berlin,,
1749735778.81022,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Message
1749735802.1295872,False,,twitter,closedApp,Europe/Berlin,,
1749735898.985251,False,,twitter,closedApp,Europe/Berlin,,
1749737186.558488,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749737207.7462602,False,,tikTok,closedApp,Europe/Berlin,,
1749737578.85176,False,,tikTok,closedApp,Europe/Berlin,,
1749737638.296984,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749737753.9216251,False,,tumblr,closedApp,Europe/Berlin,,
1749737913.434264,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749737929.145653,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749737957.888795,False,,tikTok,closedApp,Europe/Berlin,,
1749738111.493794,False,,tikTok,closedApp,Europe/Berlin,,
1749739467.852206,False,,tikTok,closedApp,Europe/Berlin,,
1749739806.6501489,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Search Info
1749740290.82444,False,,tikTok,closedApp,Europe/Berlin,,
1749740481.609556,False,,tikTok,closedApp,Europe/Berlin,,
1749740694.075937,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749741267.0448961,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749740715.648458,False,,tikTok,closedApp,Europe/Berlin,,
1749740886.684612,False,,tikTok,closedApp,Europe/Berlin,,
1749741586.4102778,False,,tikTok,closedApp,Europe/Berlin,,
1749742729.8403811,False,,tikTok,closedApp,Europe/Berlin,,
1749742741.974067,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749743536.037949,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749742956.147898,False,,tikTok,closedApp,Europe/Berlin,,
1749743605.7548652,False,,tikTok,closedApp,Europe/Berlin,,
1749743631.65841,False,,tikTok,closedApp,Europe/Berlin,,
1749744581.471808,False,,tikTok,closedApp,Europe/Berlin,,
1749744734.335973,False,,tikTok,closedApp,Europe/Berlin,,
1749742784.996696,False,,tumblr,closedApp,Europe/Berlin,,
1749746449.359453,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749746763.715847,False,,tikTok,closedApp,Europe/Berlin,,
1749747035.401626,False,,tikTok,closedApp,Europe/Berlin,,
1749747143.491445,False,,tikTok,closedApp,Europe/Berlin,,
1749747824.473177,False,,tikTok,closedApp,Europe/Berlin,,
1749747848.246558,False,breathingExercise,twitter,openedApp,Europe/Berlin,3.0,Search Info
1749747895.660482,False,,twitter,closedApp,Europe/Berlin,,
1749747913.997364,False,,twitter,closedApp,Europe/Berlin,,
1749747915.8818998,False,,twitter,closedApp,Europe/Berlin,,
1749748013.071955,False,,twitter,closedApp,Europe/Berlin,,
1749748023.758084,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Bored
1749749220.324194,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stalk crush
1749748375.181108,False,,tikTok,closedApp,Europe/Berlin,,
1749752053.981474,False,,tikTok,closedApp,Europe/Berlin,,
1749752106.342932,False,,tikTok,closedApp,Europe/Berlin,,
1749752329.218092,False,,tikTok,closedApp,Europe/Berlin,,
1749752467.1797981,False,,tikTok,closedApp,Europe/Berlin,,
