timestamp,interventionType,isReIntervention,app,timezone,resolution,interventionDuration,purpose,timeIntervalUntilReIntervention
1752142646.263713,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752142664.598182,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752142720.3354049,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752144406.4658918,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752146189.5529718,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752146927.20013,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752150807.192503,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752151003.669754,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752151801.098077,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752156571.241753,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752156821.2097778,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752157286.935701,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752157387.21999,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752157518.022478,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752160913.057903,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752163222.981645,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752165334.93571,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752168700.032401,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752169848.446394,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752170249.9925442,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752172653.0409331,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752174970.734622,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752175292.652173,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752206224.330517,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752208180.587143,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752211345.18083,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752214547.490285,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752214580.987109,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752217507.250824,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752226508.434495,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752225278.301945,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752225300.024142,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752225348.065011,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752225359.1423311,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752225489.1250548,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752225527.943153,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752226518.77827,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752227496.317147,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752228240.991266,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752233375.617257,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752234002.7944,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234326.938153,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234343.715739,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234836.131713,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234849.686418,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234873.2404032,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234903.075912,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234903.500262,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234909.954005,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234915.571166,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234921.44386,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234952.39109,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234974.676724,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234978.411646,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752234984.285993,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752235006.5467339,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752235083.762117,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752235085.7917829,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752235090.0428848,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752237056.493603,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752237111.958276,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752237139.104989,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752237715.140078,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752237982.3470712,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752238326.539923,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752239000.572046,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752240682.946391,,False,wolt,Asia/Aqtau,closedApp,,,
1752240919.791277,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752241726.246016,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752242691.05132,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752242691.425345,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752242689.023622,,False,wolt,Asia/Aqtau,closedApp,,,
1752249566.359267,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752254523.601738,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752255213.599045,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752256499.10308,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752257009.917735,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752257214.570358,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752257299.2572088,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752257965.017396,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752258654.422673,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752258659.1948,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752258662.1746721,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752258677.126739,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752258836.13,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752259225.1895561,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752264573.467434,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752265652.5666928,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752278495.66027,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752278502.986494,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752278605.485111,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752279262.9179,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752279527.353588,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752279534.012344,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752279535.343719,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752279556.230441,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752279571.064632,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280147.70663,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280737.1982331,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752280852.4764981,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280859.228009,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280947.29556,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280950.6088738,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280957.683872,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280959.663756,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280968.1226459,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752280996.438819,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281380.2658648,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281384.151359,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281387.577131,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281391.22921,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281399.8993,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752281411.8525,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752282918.4347692,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752283873.428971,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752284184.5137239,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752284881.053887,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752286097.66836,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286212.823763,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286383.279214,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286388.304977,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286563.344928,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286574.430704,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286597.873776,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286801.2746701,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752286994.089545,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752290967.664894,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752291164.677134,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752293498.61659,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752293934.510998,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752293948.065697,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752293998.662256,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752294898.455947,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752300080.274421,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752300086.702667,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752300184.3098722,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752304787.909299,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752305383.154221,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752306227.345779,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752306490.2060719,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752306564.13727,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752307692.579073,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752307756.553287,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752310220.198417,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752310270.173465,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752310369.359566,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752314860.954994,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752314927.991317,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752315393.218169,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1752316809.470077,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752317059.461752,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752317177.448421,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1800.0
1752318993.662426,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1800.0
1752320146.517132,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752321487.44797,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752322156.845794,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752322450.448463,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752324164.189558,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752324169.967319,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752324245.846016,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752324250.628876,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,60.0
1752324385.900109,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752326267.181974,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1260.0
1752326959.503129,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752327090.4821758,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752327110.464038,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752327646.0394,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1620.0
1752329209.301661,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752329307.8628159,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1752327756.986752,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752327831.643856,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752327832.8398051,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752327850.982254,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752329390.957376,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752329429.259458,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1740.0
1752329492.02071,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752331956.962851,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752332663.152093,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752334110.774112,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1560.0
1752335257.210929,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752336496.477253,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752337648.66186,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752338010.183121,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752338864.855098,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1620.0
1752339836.1008558,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752342206.7929149,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752343520.784996,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752377806.2510881,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1260.0
1752382535.1846008,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752383248.036666,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1380.0
1752386481.0386539,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1680.0
1752387446.026775,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1440.0
1752388180.9496589,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1620.0
1752399775.327522,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1380.0
1752400679.736528,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1500.0
1752403413.8673658,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752403424.915627,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1800.0
1752404179.339625,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1380.0
1752407407.881853,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1320.0
1752408217.817854,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752408328.4578629,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752408494.964288,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752409320.202523,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752410136.02409,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1680.0
1752412132.891356,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1680.0
1752413938.625617,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1320.0
1752417267.96072,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752419532.30973,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752421596.791125,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752422804.775943,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1740.0
1752424026.126694,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1320.0
1752425877.363624,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1800.0
1752426910.263366,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1200.0
1752427756.3852692,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1140.0
1752428926.713643,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,960.0
1752430599.59951,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752453898.6910338,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752453989.58816,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752466010.167001,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752466041.001412,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1380.0
1752467102.9630032,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752467116.662215,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752467160.399612,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752467983.847609,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468048.757446,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468061.0560498,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468079.626672,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468115.7924418,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468147.028676,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468153.874617,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468179.49863,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468191.325463,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468208.581454,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468248.3273149,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752468883.334076,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752473722.138212,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752473864.785252,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752477823.60008,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1020.0
1752478442.855186,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752478459.696768,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1080.0
1752479742.58665,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,960.0
1752485347.060258,,False,wolt,Asia/Aqtau,closedApp,,,
1752486347.535619,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752487233.079299,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752487257.523975,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752487816.088495,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752487218.825453,,False,wolt,Asia/Aqtau,closedApp,,,
1752487928.3401608,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752491483.860542,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,840.0
1752491697.149881,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752494270.4757562,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752494841.116586,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1200.0
1752498533.9373078,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752500912.3229508,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752502940.147301,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,900.0
1752503834.320082,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752503863.9617019,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752503967.1578689,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752504034.1986241,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752504379.279885,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
