isReIntervention,timezone,timestamp,interventionDuration,interventionType,app,resolution,timeIntervalUntilReIntervention,purpose
False,Europe/Madrid,1754220370.268429,,,whastapp,closedApp,,
False,Europe/Madrid,1754220383.940892,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754220423.3513489,,,instagram,closedApp,,
False,Europe/Madrid,1754220495.965949,,,instagram,closedApp,,
False,Europe/Madrid,1754220502.671688,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754220752.6790318,,,instagram,closedApp,,
False,Europe/Madrid,1754220941.80267,,,instagram,closedApp,,
True,Europe/Madrid,1754220951.6266,3.0,breathingExercise,instagram,openedApp,480.0,hola
False,Europe/Madrid,1754221433.705648,,,instagram,closedApp,,
True,Europe/Madrid,1754221442.965107,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754221542.0070992,,,instagram,closedApp,,
False,Europe/Madrid,1754221635.966862,,,instagram,closedApp,,
False,Europe/Madrid,1754221730.580739,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754221747.122227,,,instagram,closedApp,,
False,Europe/Madrid,1754221846.577796,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754221874.9944692,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754222284.93406,,,instagram,closedApp,,
False,Europe/Madrid,1754222338.35325,,,instagram,closedApp,,
False,Europe/Madrid,1754222815.412255,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754222834.226001,,,whastapp,closedApp,,
False,Europe/Madrid,1754222954.7042608,,,whastapp,closedApp,,
False,Europe/Madrid,1754223002.380101,,,whastapp,closedApp,,
False,Europe/Madrid,1754223101.931416,3.0,breathingExercise,whastapp,openedApp,600.0,hola
False,Europe/Madrid,1754223212.761848,,,whastapp,closedApp,,
False,Europe/Madrid,1754223359.7158031,,,whastapp,closedApp,,
False,Europe/Madrid,1754223372.2629418,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754223416.09763,,,whastapp,closedApp,,
False,Europe/Madrid,1754223464.0505161,,,whastapp,closedApp,,
False,Europe/Madrid,1754223554.375269,,,whastapp,closedApp,,
False,Europe/Madrid,1754223673.184105,,,whastapp,closedApp,,
False,Europe/Madrid,1754225647.6443272,,,whastapp,closedApp,,
False,Europe/Madrid,1754226686.019596,3.0,breathingExercise,instagram,openedApp,600.0,hola
False,Europe/Madrid,1754226728.415997,,,instagram,closedApp,,
False,Europe/Madrid,1754228836.730717,3.0,breathingExercise,whastapp,openedApp,600.0,hi
False,Europe/Madrid,1754228863.865361,,,whastapp,closedApp,,
False,Europe/Madrid,1754228909.3977761,,,whastapp,closedApp,,
False,Europe/Madrid,1754228947.520965,,,whastapp,closedApp,,
False,Europe/Madrid,1754228963.008034,3.0,breathingExercise,instagram,openedApp,360.0,yola
False,Europe/Madrid,1754229329.133329,,,instagram,closedApp,,
True,Europe/Madrid,1754229338.408292,3.0,breathingExercise,instagram,openedApp,600.0,hi
False,Europe/Madrid,1754229879.178726,,,instagram,closedApp,,
False,Europe/Madrid,1754229942.0079188,,,instagram,closedApp,,
True,Europe/Madrid,1754229951.463826,3.0,breathingExercise,instagram,openedApp,420.0,hi
False,Europe/Madrid,1754230155.809064,,,instagram,closedApp,,
False,Europe/Madrid,1754230363.976325,,,instagram,closedApp,,
True,Europe/Madrid,1754230374.025154,3.0,breathingExercise,instagram,openedApp,480.0,hi
False,Europe/Madrid,1754230462.5869598,,,instagram,closedApp,,
False,Europe/Madrid,1754230596.1912599,,,instagram,closedApp,,
False,Europe/Madrid,1754230847.391005,,,instagram,closedApp,,
False,Europe/Madrid,1754230980.42781,,,instagram,closedApp,,
False,Europe/Madrid,1754231133.9088302,,,instagram,closedApp,,
True,Europe/Madrid,1754231144.8052092,3.0,breathingExercise,instagram,openedApp,480.0,jola
